홍수사상번호,연,월,일,시간,유입량,유역평균강수,강우(A지역),강우(B지역),강우(C지역),강우(D지역),수위(E지역),수위(D지역)
16,2011,8,1,9,579.0,27.6,35.0,15.0,2.0,16.0,3.3,134.9
16,2011,8,1,10,578.5,26.8,31.0,15.0,2.0,15.0,3.3,134.9
16,2011,8,1,11,580.7,26.7,29.0,15.0,2.0,15.0,3.3,134.9
16,2011,8,1,12,585.0,26.8,29.0,15.0,2.0,15.0,3.3,134.9
16,2011,8,1,13,590.7,26.8,29.0,15.0,2.0,15.0,3.3,134.9
16,2011,8,1,14,596.7,27.1,30.0,15.0,3.0,15.0,3.3,134.8
16,2011,8,1,15,601.7,27.0,32.0,12.0,3.0,15.0,3.4,134.8
16,2011,8,1,16,603.3,26.7,32.0,11.0,3.0,15.0,3.4,134.8
16,2011,8,1,17,599.9,25.6,32.0,10.0,3.0,15.0,3.4,134.8
16,2011,8,1,18,593.7,23.9,32.0,9.0,3.0,15.0,3.4,134.8
16,2011,8,1,19,588.4,22.0,30.0,9.0,3.0,15.0,3.4,134.8
16,2011,8,1,20,586.3,20.1,28.0,9.0,3.0,15.0,3.4,134.8
16,2011,8,1,21,586.6,17.9,24.0,8.0,3.0,15.0,3.4,134.8
16,2011,8,1,22,587.5,16.0,22.0,8.0,3.0,15.0,3.4,134.8
16,2011,8,1,23,587.5,15.9,21.0,7.0,3.0,15.0,3.4,134.8
16,2011,8,1,24,586.6,16.7,21.0,7.0,3.0,23.0,3.4,134.8
16,2011,8,2,1,584.6,16.8,22.0,9.0,3.0,24.0,3.4,134.8
16,2011,8,2,2,581.9,16.8,23.0,8.0,3.0,24.0,3.3,134.8
16,2011,8,2,3,579.3,16.5,23.0,8.0,3.0,25.0,3.3,134.8
16,2011,8,2,4,577.3,15.8,18.0,16.0,3.0,25.0,3.3,134.8
16,2011,8,2,5,576.4,16.0,17.0,17.0,4.0,25.0,3.3,134.8
16,2011,8,2,6,576.9,17.5,18.0,17.0,4.0,25.0,3.3,134.8
16,2011,8,2,7,578.8,18.6,19.0,17.0,4.0,26.0,3.3,134.7
16,2011,8,2,8,581.2,19.3,21.0,17.0,5.0,26.0,3.3,134.7
16,2011,8,2,9,583.0,19.4,21.0,17.0,5.0,26.0,3.3,134.7
16,2011,8,2,10,583.4,19.5,21.0,17.0,6.0,27.0,3.3,134.7
16,2011,8,2,11,582.5,19.6,21.0,17.0,6.0,27.0,3.3,134.7
16,2011,8,2,12,580.4,19.6,21.0,17.0,6.0,27.0,3.3,134.7
16,2011,8,2,13,577.0,19.8,21.0,17.0,6.0,27.0,3.3,134.7
16,2011,8,2,14,571.3,19.9,21.0,18.0,6.0,27.0,3.3,134.7
16,2011,8,2,15,562.1,19.9,21.0,20.0,6.0,27.0,3.3,134.7
16,2011,8,2,16,550.6,20.3,21.0,21.0,6.0,27.0,3.3,134.7
16,2011,8,2,17,538.2,20.6,21.0,21.0,6.0,27.0,3.3,134.7
16,2011,8,2,18,526.7,20.9,21.0,21.0,6.0,27.0,3.3,134.7
16,2011,8,2,19,517.6,20.9,22.0,21.0,6.0,26.0,3.2,134.7
16,2011,8,2,20,512.4,21.1,22.0,21.0,6.0,26.0,3.2,134.7
16,2011,8,2,21,512.1,21.2,22.0,21.0,5.0,25.0,3.2,134.7
16,2011,8,2,22,515.2,21.2,22.0,21.0,4.0,25.0,3.2,134.6
16,2011,8,2,23,519.6,21.2,22.0,22.0,4.0,25.0,3.2,134.6
16,2011,8,2,24,523.1,21.2,22.0,23.0,4.0,16.0,3.2,134.6
16,2011,8,3,1,523.5,21.4,22.0,23.0,4.0,13.0,3.2,134.6
16,2011,8,3,2,519.6,21.6,22.0,23.0,4.0,12.0,3.2,134.6
16,2011,8,3,3,512.4,21.7,22.0,25.0,4.0,12.0,3.2,134.6
16,2011,8,3,4,504.2,21.9,22.0,25.0,4.0,12.0,3.2,134.6
16,2011,8,3,5,496.6,22.0,22.0,25.0,3.0,12.0,3.2,134.6
16,2011,8,3,6,490.2,22.4,22.0,25.0,3.0,12.0,3.2,134.6
16,2011,8,3,7,485.4,22.5,22.0,25.0,3.0,12.0,3.2,134.6
16,2011,8,3,8,482.4,22.3,21.0,25.0,3.0,12.0,3.2,134.5
16,2011,8,3,9,481.4,22.1,21.0,25.0,3.0,12.0,3.2,134.5
16,2011,8,3,10,482.4,21.2,19.0,25.0,3.0,12.0,3.2,134.5
16,2011,8,3,11,485.0,20.6,18.0,24.0,3.0,12.0,3.2,134.5
16,2011,8,3,12,487.5,20.1,19.0,23.0,3.0,12.0,3.2,134.5
16,2011,8,3,13,488.4,19.4,19.0,23.0,3.0,12.0,3.2,134.5
16,2011,8,3,14,488.9,18.1,19.0,23.0,3.0,12.0,3.2,134.5
16,2011,8,3,15,490.6,16.0,14.0,23.0,3.0,12.0,3.2,134.5
16,2011,8,3,16,495.3,14.9,13.0,23.0,3.0,12.0,3.2,134.5
16,2011,8,3,17,504.1,14.5,13.0,23.0,3.0,12.0,3.2,134.4
17,2011,8,16,8,236.9,9.0,19.0,10.0,10.0,0.0,2.3,134.8
17,2011,8,16,9,227.7,9.0,19.0,10.0,10.0,0.0,2.3,134.8
17,2011,8,16,10,224.4,9.0,19.0,10.0,10.0,0.0,2.3,134.8
17,2011,8,16,11,224.6,8.9,19.0,10.0,10.0,0.0,2.3,134.8
17,2011,8,16,12,226.7,8.9,18.0,10.0,10.0,0.0,2.3,134.8
17,2011,8,16,13,239.2,8.8,18.0,10.0,10.0,0.0,2.3,134.8
17,2011,8,16,14,271.6,8.7,18.0,10.0,10.0,0.0,2.3,134.8
17,2011,8,16,15,325.7,8.7,18.0,10.0,0.0,0.0,2.3,134.8
17,2011,8,16,16,403.9,8.4,18.0,10.0,0.0,0.0,2.3,134.8
17,2011,8,16,17,519.0,8.0,17.0,10.0,0.0,0.0,2.2,134.8
17,2011,8,16,18,681.6,7.8,17.0,10.0,0.0,0.0,2.2,134.8
17,2011,8,16,19,884.1,7.7,17.0,18.0,0.0,0.0,2.3,134.8
17,2011,8,16,20,1109.0,11.9,17.0,19.0,0.0,0.0,2.3,134.8
17,2011,8,16,21,1319.5,18.6,24.0,21.0,0.0,4.0,2.3,134.8
17,2011,8,16,22,1482.9,22.7,25.0,25.0,3.0,8.0,2.4,134.8
17,2011,8,16,23,1602.0,28.7,25.0,25.0,8.0,27.0,2.6,134.8
17,2011,8,16,24,1688.8,35.9,26.0,26.0,18.0,46.0,2.9,134.8
17,2011,8,17,1,1757.2,41.8,25.0,26.0,24.0,55.0,3.3,134.8
17,2011,8,17,2,1825.9,44.9,26.0,32.0,31.0,58.0,3.5,134.8
17,2011,8,17,3,1931.7,48.2,26.0,24.0,64.0,62.0,3.8,134.8
17,2011,8,17,4,2110.3,51.5,26.0,27.0,64.0,72.0,4.0,134.8
17,2011,8,17,5,2376.2,55.1,14.0,31.0,84.0,91.0,4.2,134.8
17,2011,8,17,6,2731.2,57.8,14.0,33.0,84.0,102.0,4.4,134.8
17,2011,8,17,7,3147.8,58.0,14.0,35.0,89.0,118.0,4.7,134.9
17,2011,8,17,8,3583.2,59.8,26.0,38.0,89.0,121.0,4.9,134.9
17,2011,8,17,9,3964.5,65.7,31.0,39.0,90.0,124.0,5.1,134.9
17,2011,8,17,10,4226.5,72.1,33.0,41.0,91.0,153.0,5.2,135.0
17,2011,8,17,11,4366.0,77.0,33.0,42.0,91.0,160.0,6.3,135.0
17,2011,8,17,12,4394.8,81.9,33.0,42.0,92.0,164.0,6.7,135.1
17,2011,8,17,13,4327.0,86.0,34.0,43.0,95.0,175.0,7.1,135.2
17,2011,8,17,14,4184.3,87.0,35.0,44.0,100.0,177.0,7.2,135.3
17,2011,8,17,15,3990.2,87.8,36.0,45.0,103.0,178.0,7.1,135.4
17,2011,8,17,16,3766.6,88.4,37.0,45.0,111.0,178.0,6.9,135.5
17,2011,8,17,17,3535.8,90.9,36.0,47.0,113.0,178.0,6.7,135.6
17,2011,8,17,18,3324.4,94.4,37.0,49.0,113.0,180.0,6.5,135.7
17,2011,8,17,19,3157.3,96.7,39.0,51.0,116.0,183.0,6.3,135.8
17,2011,8,17,20,3049.4,98.6,49.0,52.0,117.0,183.0,6.1,135.9
17,2011,8,17,21,3010.9,100.6,53.0,52.0,117.0,183.0,6.0,136.0
17,2011,8,17,22,3044.6,101.4,55.0,52.0,117.0,183.0,5.8,136.1
17,2011,8,17,23,3146.9,103.0,56.0,63.0,117.0,183.0,5.7,136.3
17,2011,8,17,24,3296.7,106.9,56.0,75.0,117.0,184.0,5.7,136.4
17,2011,8,18,1,3468.5,112.3,60.0,81.0,119.0,187.0,5.7,136.5
17,2011,8,18,2,3637.5,118.3,64.0,86.0,125.0,196.0,5.8,136.6
17,2011,8,18,3,3782.2,124.5,69.0,96.0,126.0,198.0,6.0,136.8
17,2011,8,18,4,3892.9,129.5,75.0,101.0,128.0,202.0,6.2,136.9
17,2011,8,18,5,3966.0,135.4,77.0,109.0,130.0,205.0,6.4,137.0
17,2011,8,18,6,4008.5,140.3,78.0,112.0,135.0,209.0,6.6,137.1
17,2011,8,18,7,4028.9,143.6,79.0,112.0,152.0,218.0,6.9,137.2
17,2011,8,18,8,4029.0,144.5,79.0,112.0,157.0,222.0,7.1,137.4
17,2011,8,18,9,4008.9,144.6,79.0,112.0,159.0,222.0,7.4,137.5
17,2011,8,18,10,3965.8,144.7,79.0,112.0,159.0,222.0,7.5,137.6
17,2011,8,18,11,3896.9,144.7,79.0,112.0,159.0,222.0,7.5,137.7
17,2011,8,18,12,3799.4,144.7,79.0,112.0,159.0,222.0,7.6,137.8
17,2011,8,18,13,3672.8,144.7,79.0,112.0,156.0,222.0,7.5,137.9
17,2011,8,18,14,3524.3,144.8,79.0,112.0,151.0,222.0,7.4,138.0
17,2011,8,18,15,3363.3,144.8,79.0,112.0,141.0,218.0,7.2,138.1
17,2011,8,18,16,3198.0,144.8,79.0,112.0,135.0,214.0,7.1,138.2
17,2011,8,18,17,3035.9,144.8,79.0,112.0,128.0,195.0,6.9,138.3
17,2011,8,18,18,2882.6,144.8,79.0,112.0,95.0,176.0,6.9,138.5
17,2011,8,18,19,2741.7,144.8,79.0,112.0,95.0,167.0,6.7,138.6
17,2011,8,18,20,2611.4,144.8,79.0,112.0,75.0,164.0,6.5,138.7
17,2011,8,18,21,2487.7,144.8,79.0,112.0,75.0,160.0,6.3,138.8
17,2011,8,18,22,2363.8,145.1,79.0,112.0,70.0,150.0,6.1,138.9
17,2011,8,18,23,2235.9,145.1,79.0,112.0,70.0,131.0,6.0,139.0
17,2011,8,18,24,2114.9,145.1,79.0,112.0,69.0,120.0,5.8,139.1
17,2011,8,19,1,2012.2,145.4,79.0,112.0,68.0,104.0,5.7,139.2
17,2011,8,19,2,1926.7,145.4,79.0,112.0,68.0,101.0,5.5,139.2
17,2011,8,19,3,1853.6,145.6,79.0,104.0,67.0,98.0,5.4,139.3
17,2011,8,19,4,1786.6,145.7,79.0,103.0,64.0,69.0,5.3,139.4
17,2011,8,19,5,1720.5,145.7,79.0,101.0,59.0,62.0,5.2,139.4
17,2011,8,19,6,1657.1,141.4,72.0,97.0,56.0,58.0,5.1,139.5
17,2011,8,19,7,1598.9,134.8,71.0,97.0,48.0,47.0,5.0,139.6
17,2011,8,19,8,1543.4,130.7,71.0,96.0,46.0,45.0,4.9,139.6
17,2011,8,19,9,1487.5,124.7,70.0,96.0,46.0,44.0,4.8,139.6
17,2011,8,19,10,1431.8,117.5,70.0,90.0,43.0,44.0,4.7,139.7
17,2011,8,19,11,1377.4,111.6,69.0,88.0,42.0,44.0,4.6,139.7
17,2011,8,19,12,1326.2,108.4,69.0,85.0,42.0,42.0,4.5,139.7
17,2011,8,19,13,1279.6,105.2,69.0,81.0,42.0,39.0,4.5,139.7
17,2011,8,19,14,1236.5,101.5,68.0,79.0,42.0,39.0,4.4,139.8
17,2011,8,19,15,1195.0,96.2,68.0,77.0,42.0,39.0,4.4,139.8
17,2011,8,19,16,1154.2,92.8,68.0,74.0,40.0,39.0,4.3,139.8
17,2011,8,19,17,1115.3,90.7,56.0,73.0,34.0,39.0,4.2,139.8
17,2011,8,19,18,1080.2,86.8,51.0,71.0,33.0,38.0,4.2,139.8
17,2011,8,19,19,1051.0,81.1,49.0,70.0,31.0,35.0,4.1,139.8
17,2011,8,19,20,1029.5,74.7,49.0,70.0,29.0,26.0,4.1,139.8
17,2011,8,19,21,1015.4,70.0,49.0,69.0,24.0,24.0,4.0,139.8
17,2011,8,19,22,1006.5,65.0,48.0,68.0,7.0,20.0,4.0,139.8
17,2011,8,19,23,996.1,61.0,47.0,67.0,2.0,17.0,3.9,139.8
17,2011,8,19,24,979.3,60.0,46.0,67.0,0.0,13.0,4.0,139.8
17,2011,8,20,1,962.5,59.8,45.0,65.0,0.0,4.0,3.9,139.8
17,2011,8,20,2,952.6,59.6,44.0,63.0,1.0,0.0,3.9,139.8
17,2011,8,20,3,945.7,57.5,43.0,61.0,1.0,0.0,3.8,139.7
17,2011,8,20,4,935.6,54.9,41.0,60.0,1.0,0.0,3.8,139.7
17,2011,8,20,5,917.6,53.4,31.0,60.0,1.0,1.0,3.8,139.7
17,2011,8,20,6,889.7,51.8,27.0,60.0,2.0,11.0,3.7,139.7
17,2011,8,20,7,860.8,49.8,25.0,49.0,3.0,11.0,3.7,139.7
17,2011,8,20,8,839.9,49.2,24.0,37.0,4.0,11.0,3.7,139.7
17,2011,8,20,9,826.6,47.8,24.0,31.0,4.0,11.0,3.7,139.7
17,2011,8,20,10,818.2,44.4,20.0,26.0,4.0,11.0,3.6,139.6
17,2011,8,20,11,811.8,39.3,16.0,16.0,4.0,12.0,3.6,139.6
17,2011,8,20,12,804.7,33.4,11.0,11.0,5.0,13.0,3.6,139.6
17,2011,8,20,13,796.4,27.2,5.0,3.0,6.0,13.0,3.5,139.6
17,2011,8,20,14,786.5,22.2,3.0,0.0,6.0,13.0,3.5,139.5
17,2011,8,20,15,774.0,16.3,2.0,0.0,6.0,13.0,3.5,139.5
17,2011,8,20,16,757.6,11.4,0.0,0.0,6.0,13.0,3.5,139.5
17,2011,8,20,17,735.8,8.3,0.0,0.0,6.0,13.0,3.5,139.5
17,2011,8,20,18,708.7,7.5,0.0,0.0,6.0,13.0,3.4,139.4
17,2011,8,20,19,681.4,7.7,0.0,0.0,6.0,13.0,3.4,139.4
17,2011,8,20,20,660.0,7.7,0.0,0.0,6.0,13.0,3.4,139.4
17,2011,8,20,21,649.0,7.7,0.0,0.0,6.0,13.0,3.3,139.4
17,2011,8,20,22,650.3,7.7,0.0,0.0,6.0,13.0,3.3,139.3
17,2011,8,20,23,656.2,7.7,0.0,0.0,6.0,13.0,3.3,139.3
17,2011,8,20,24,658.3,7.6,0.0,0.0,6.0,13.0,3.3,139.3
17,2011,8,21,1,653.9,7.6,0.0,0.0,6.0,13.0,3.3,139.3
17,2011,8,21,2,642.9,7.6,0.0,0.0,6.0,13.0,3.2,139.2
17,2011,8,21,3,628.8,7.6,0.0,0.0,6.0,13.0,3.2,139.2
17,2011,8,21,4,614.9,7.6,0.0,0.0,6.0,13.0,3.2,139.2
17,2011,8,21,5,598.7,7.6,0.0,0.0,6.0,13.0,3.2,139.1
17,2011,8,21,6,578.0,7.6,0.0,0.0,6.0,13.0,3.2,139.1
17,2011,8,21,7,556.8,7.6,0.0,0.0,6.0,13.0,3.2,139.1
17,2011,8,21,8,539.7,7.3,0.0,0.0,6.0,13.0,3.2,139.0
17,2011,8,21,9,527.8,7.3,0.0,0.0,6.0,13.0,3.2,139.0
17,2011,8,21,10,521.6,7.2,0.0,0.0,6.0,13.0,3.1,139.0
17,2011,8,21,11,521.6,7.0,0.0,0.0,6.0,13.0,3.1,138.9
17,2011,8,21,12,528.6,7.0,0.0,0.0,6.0,13.0,3.1,138.9
18,2012,7,5,7,65.8,1.1,0.0,0.0,0.0,0.0,1.4,118.9
18,2012,7,5,8,75.8,1.1,0.0,0.0,0.0,0.0,1.4,118.9
18,2012,7,5,9,80.7,1.2,0.0,0.0,0.0,0.0,1.4,118.9
18,2012,7,5,10,82.0,1.2,0.0,0.0,0.0,0.0,1.4,118.9
18,2012,7,5,11,82.6,1.2,6.0,0.0,0.0,0.0,1.4,118.9
18,2012,7,5,12,86.4,1.2,7.0,0.0,0.0,0.0,1.4,118.9
18,2012,7,5,13,93.6,1.3,7.0,0.0,0.0,0.0,1.4,118.9
18,2012,7,5,14,90.0,1.6,7.0,0.0,0.0,0.0,1.4,118.9
18,2012,7,5,15,65.3,1.7,7.0,0.0,0.0,0.0,1.4,118.9
18,2012,7,5,16,41.3,1.9,7.0,0.0,2.0,0.0,1.4,118.9
18,2012,7,5,17,39.5,2.1,7.0,0.0,2.0,0.0,1.4,118.9
18,2012,7,5,18,49.8,2.7,14.0,0.0,2.0,0.0,1.4,118.9
18,2012,7,5,19,56.4,4.8,14.0,0.0,2.0,0.0,1.4,118.9
18,2012,7,5,20,54.5,6.3,22.0,0.0,10.0,1.0,1.4,118.9
18,2012,7,5,21,48.0,6.9,24.0,0.0,14.0,1.0,1.4,118.8
18,2012,7,5,22,60.3,7.4,24.0,0.0,17.0,1.0,1.4,118.8
18,2012,7,5,23,97.2,7.8,24.0,1.0,18.0,1.0,1.4,118.8
18,2012,7,5,24,159.8,7.9,24.0,1.0,18.0,2.0,1.4,118.8
18,2012,7,6,1,253.9,8.7,24.0,3.0,19.0,2.0,1.4,118.8
18,2012,7,6,2,381.8,10.1,25.0,13.0,19.0,2.0,1.4,118.8
18,2012,7,6,3,527.1,13.7,26.0,29.0,22.0,4.0,1.4,118.8
18,2012,7,6,4,672.9,26.5,30.0,42.0,22.0,12.0,1.4,118.8
18,2012,7,6,5,818.8,41.8,38.0,59.0,29.0,20.0,1.4,118.8
18,2012,7,6,6,962.2,52.9,46.0,87.0,29.0,42.0,1.4,118.8
18,2012,7,6,7,1075.2,66.2,60.0,105.0,36.0,42.0,1.7,118.8
18,2012,7,6,8,1137.4,84.2,81.0,118.0,36.0,46.0,1.8,118.8
18,2012,7,6,9,1182.6,101.5,91.0,126.0,37.0,88.0,2.2,118.8
18,2012,7,6,10,1261.2,116.8,100.0,130.0,59.0,102.0,3.3,118.8
18,2012,7,6,11,1433.8,126.8,106.0,140.0,72.0,115.0,4.3,118.9
18,2012,7,6,12,1756.3,133.2,112.0,146.0,91.0,141.0,5.4,118.9
18,2012,7,6,13,2256.1,140.6,116.0,151.0,98.0,150.0,6.5,118.9
18,2012,7,6,14,2937.1,144.8,117.0,154.0,100.0,157.0,7.5,119.0
18,2012,7,6,15,3737.7,149.1,123.0,157.0,116.0,164.0,7.8,119.0
18,2012,7,6,16,4549.9,153.5,129.0,162.0,117.0,167.0,8.4,119.1
18,2012,7,6,17,5190.2,158.2,138.0,164.0,122.0,167.0,8.8,119.2
18,2012,7,6,18,5620.0,161.7,142.0,164.0,125.0,170.0,8.9,119.2
18,2012,7,6,19,5849.6,164.8,146.0,171.0,126.0,176.0,9.0,119.3
18,2012,7,6,20,5907.1,168.2,151.0,176.0,126.0,176.0,8.9,119.4
18,2012,7,6,21,5827.3,169.6,163.0,178.0,129.0,179.0,8.8,119.6
18,2012,7,6,22,5652.7,171.5,163.0,180.0,135.0,180.0,8.6,119.7
18,2012,7,6,23,5425.8,176.2,163.0,188.0,137.0,180.0,8.5,119.9
18,2012,7,6,24,5181.6,181.3,163.0,189.0,138.0,182.0,8.4,120.1
18,2012,7,7,1,4948.4,184.3,163.0,190.0,141.0,183.0,8.3,120.4
18,2012,7,7,2,4737.3,185.1,163.0,191.0,149.0,184.0,8.2,120.6
18,2012,7,7,3,4551.5,185.4,164.0,191.0,163.0,184.0,8.2,120.9
18,2012,7,7,4,4380.7,185.4,164.0,191.0,163.0,184.0,8.2,121.2
18,2012,7,7,5,4210.7,185.5,164.0,191.0,163.0,184.0,8.1,121.4
18,2012,7,7,6,4027.3,185.5,164.0,191.0,163.0,184.0,8.0,121.7
18,2012,7,7,7,3820.9,185.5,164.0,191.0,161.0,184.0,7.8,122.1
18,2012,7,7,8,3602.9,185.6,164.0,191.0,161.0,184.0,7.6,122.4
18,2012,7,7,9,3387.1,185.6,164.0,191.0,161.0,184.0,7.3,122.7
18,2012,7,7,10,3176.9,185.6,164.0,191.0,161.0,184.0,7.1,123.0
18,2012,7,7,11,2971.6,185.6,164.0,191.0,153.0,184.0,6.9,123.4
18,2012,7,7,12,2770.3,185.6,164.0,191.0,149.0,184.0,6.7,123.7
18,2012,7,7,13,2573.8,185.7,164.0,191.0,146.0,184.0,6.4,124.0
18,2012,7,7,14,2386.7,185.7,164.0,191.0,145.0,183.0,6.3,124.3
18,2012,7,7,15,2227.3,185.7,164.0,191.0,145.0,183.0,6.1,124.6
18,2012,7,7,16,2110.4,185.7,164.0,191.0,144.0,183.0,5.9,124.8
18,2012,7,7,17,2023.4,185.7,164.0,191.0,144.0,183.0,5.8,125.1
18,2012,7,7,18,1947.1,185.7,164.0,191.0,141.0,182.0,5.7,125.3
18,2012,7,7,19,1865.1,185.6,164.0,191.0,141.0,182.0,5.5,125.5
18,2012,7,7,20,1767.4,185.6,158.0,191.0,134.0,182.0,5.4,125.7
18,2012,7,7,21,1667.8,185.6,157.0,191.0,134.0,180.0,5.3,125.9
18,2012,7,7,22,1582.2,185.6,157.0,191.0,127.0,172.0,5.1,126.1
18,2012,7,7,23,1511.3,185.5,157.0,191.0,127.0,164.0,5.0,126.3
19,2012,7,13,4,184.8,7.7,2.0,5.0,2.0,3.0,2.2,127.2
19,2012,7,13,5,180.2,7.7,2.0,5.0,0.0,3.0,2.1,127.2
19,2012,7,13,6,173.1,7.8,2.0,8.0,0.0,2.0,2.1,127.2
19,2012,7,13,7,163.9,9.6,2.0,8.0,0.0,1.0,2.1,127.2
19,2012,7,13,8,153.1,13.0,6.0,8.0,2.0,14.0,2.1,127.2
19,2012,7,13,9,142.0,13.5,12.0,8.0,3.0,15.0,2.1,127.2
19,2012,7,13,10,133.1,13.5,12.0,7.0,3.0,14.0,2.1,127.3
19,2012,7,13,11,130.1,13.5,12.0,6.0,3.0,14.0,2.1,127.3
19,2012,7,13,12,136.4,13.6,12.0,5.0,3.0,14.0,2.1,127.3
19,2012,7,13,13,149.0,13.5,11.0,4.0,3.0,14.0,2.1,127.3
19,2012,7,13,14,164.3,12.8,11.0,4.0,3.0,14.0,2.1,127.3
19,2012,7,13,15,180.1,11.7,10.0,4.0,3.0,14.0,2.1,127.3
19,2012,7,13,16,194.5,9.8,10.0,4.0,3.0,14.0,2.1,127.3
19,2012,7,13,17,204.8,8.7,10.0,4.0,3.0,14.0,2.1,127.3
19,2012,7,13,18,209.0,8.4,10.0,4.0,3.0,14.0,2.1,127.4
19,2012,7,13,19,206.3,8.4,15.0,4.0,3.0,14.0,2.1,127.4
19,2012,7,13,20,199.8,8.6,15.0,4.0,3.0,14.0,2.1,127.4
19,2012,7,13,21,193.1,8.8,15.0,3.0,11.0,14.0,2.1,127.3
19,2012,7,13,22,186.8,9.5,18.0,3.0,11.0,16.0,2.1,127.3
19,2012,7,13,23,181.0,9.5,18.0,3.0,11.0,16.0,2.1,127.3
19,2012,7,13,24,175.8,9.3,18.0,3.0,11.0,16.0,2.1,127.3
19,2012,7,14,1,171.0,9.0,18.0,3.0,11.0,16.0,2.1,127.3
19,2012,7,14,2,166.3,8.8,18.0,3.0,11.0,16.0,2.1,127.3
19,2012,7,14,3,161.4,8.7,18.0,3.0,11.0,16.0,2.1,127.4
19,2012,7,14,4,156.0,8.7,18.0,3.0,11.0,16.0,2.1,127.4
19,2012,7,14,5,149.6,8.6,18.0,3.0,11.0,16.0,2.1,127.4
19,2012,7,14,6,142.5,8.7,18.0,3.0,11.0,16.0,2.1,127.4
19,2012,7,14,7,134.9,8.7,18.0,3.0,11.0,16.0,2.1,127.4
19,2012,7,14,8,127.0,8.8,18.0,3.0,12.0,16.0,2.1,127.4
19,2012,7,14,9,119.9,8.8,18.0,3.0,12.0,16.0,2.1,127.4
19,2012,7,14,10,117.1,9.0,18.0,3.0,12.0,16.0,2.1,127.4
19,2012,7,14,11,122.1,9.1,18.0,3.0,12.0,16.0,2.1,127.4
19,2012,7,14,12,134.6,9.2,18.0,3.0,12.0,16.0,2.1,127.4
19,2012,7,14,13,152.6,9.2,18.0,3.0,14.0,17.0,2.1,127.4
19,2012,7,14,14,170.4,9.2,18.0,3.0,14.0,17.0,2.1,127.4
19,2012,7,14,15,183.1,9.2,18.0,3.0,14.0,17.0,2.1,127.4
19,2012,7,14,16,191.5,9.3,18.0,3.0,14.0,17.0,2.1,127.4
19,2012,7,14,17,197.9,9.6,18.0,3.0,14.0,17.0,2.1,127.4
19,2012,7,14,18,204.5,9.9,18.0,3.0,14.0,17.0,2.1,127.4
19,2012,7,14,19,212.7,10.1,18.0,3.0,14.0,17.0,2.1,127.4
19,2012,7,14,20,221.8,10.4,18.0,3.0,14.0,17.0,2.1,127.4
19,2012,7,14,21,231.0,10.5,19.0,3.0,14.0,17.0,2.1,127.4
19,2012,7,14,22,241.9,10.7,19.0,4.0,14.0,17.0,2.1,127.4
19,2012,7,14,23,256.3,11.1,19.0,4.0,12.0,17.0,2.2,127.4
19,2012,7,14,24,273.9,11.5,19.0,4.0,11.0,19.0,2.2,127.4
19,2012,7,15,1,294.0,12.2,19.0,6.0,12.0,20.0,2.2,127.4
19,2012,7,15,2,317.6,13.4,20.0,8.0,12.0,7.0,2.2,127.3
19,2012,7,15,3,345.6,15.2,20.0,12.0,14.0,7.0,2.3,127.3
19,2012,7,15,4,378.1,16.9,20.0,19.0,18.0,10.0,2.3,127.3
19,2012,7,15,5,415.3,22.5,20.0,27.0,18.0,11.0,2.3,127.3
19,2012,7,15,6,457.7,30.5,22.0,43.0,22.0,20.0,2.3,127.3
19,2012,7,15,7,506.2,41.0,33.0,55.0,32.0,30.0,2.3,127.3
19,2012,7,15,8,562.9,54.2,50.0,63.0,37.0,43.0,2.4,127.3
19,2012,7,15,9,630.0,64.6,63.0,79.0,51.0,56.0,2.5,127.3
19,2012,7,15,10,709.3,70.7,74.0,88.0,54.0,68.0,2.7,127.3
19,2012,7,15,11,803.0,77.5,81.0,95.0,60.0,73.0,3.0,127.4
19,2012,7,15,12,916.2,82.2,84.0,99.0,56.0,89.0,3.5,127.4
19,2012,7,15,13,1054.1,86.9,88.0,102.0,69.0,95.0,3.9,127.4
19,2012,7,15,14,1218.1,89.2,90.0,101.0,72.0,100.0,4.4,127.4
19,2012,7,15,15,1407.7,90.3,94.0,102.0,76.0,102.0,4.8,127.4
19,2012,7,15,16,1619.0,91.2,95.0,104.0,76.0,101.0,5.2,127.4
19,2012,7,15,17,1845.6,90.4,91.0,104.0,77.0,102.0,5.4,127.5
19,2012,7,15,18,2075.9,87.6,86.0,106.0,77.0,102.0,5.7,127.5
19,2012,7,15,19,2296.5,87.2,86.0,107.0,77.0,103.0,6.7,127.5
19,2012,7,15,20,2491.7,87.7,86.0,108.0,77.0,103.0,7.1,127.6
19,2012,7,15,21,2647.3,88.2,86.0,108.0,77.0,103.0,7.2,127.6
19,2012,7,15,22,2756.8,88.6,86.0,108.0,78.0,103.0,7.2,127.7
19,2012,7,15,23,2817.0,88.8,86.0,108.0,77.0,104.0,7.1,127.7
19,2012,7,15,24,2831.2,89.2,86.0,108.0,77.0,104.0,7.0,127.8
19,2012,7,16,1,2804.8,89.4,86.0,108.0,77.0,104.0,6.8,127.8
19,2012,7,16,2,2745.9,89.4,86.0,108.0,77.0,104.0,6.7,127.9
19,2012,7,16,3,2663.1,89.5,86.0,108.0,77.0,104.0,6.5,128.0
19,2012,7,16,4,2564.6,89.4,81.0,108.0,75.0,104.0,6.4,128.1
