num,year,month,day,time,flow,mean_rain,rain_A,rain_B,rain_C,rain_D,waterLevel_E,waterLevel_D
21.0,2012.0,8.0,30.0,12.0,1645.825893,43.4163,30,48,20,12,2.65,133.025
21.0,2012.0,8.0,30.0,13.0,2062.712387,48.4431,37,50,28,18,2.67,133.0416667
21.0,2012.0,8.0,30.0,14.0,2439.305527,52.4952,41,51,37,26,2.68,133.0583333
21.0,2012.0,8.0,30.0,15.0,2718.31196,53.921,42,52,39,31,2.69,133.075
21.0,2012.0,8.0,30.0,16.0,2857.629735,56.6654,43,54,42,33,2.73,133.0916667
21.0,2012.0,8.0,30.0,17.0,2862.199112,70.2362,49,57,43,34,2.82,133.1166667
21.0,2012.0,8.0,30.0,18.0,2755.646102,81.8348,60,65,44,37,2.94,133.15
21.0,2012.0,8.0,30.0,19.0,2589.2975,88.0228,63,63,87,55,3.1,133.2
21.0,2012.0,8.0,30.0,20.0,2417.216825,89.7059,63,57,95,70,3.27,133.2583333
21.0,2012.0,8.0,30.0,21.0,2276.713694,89.4139,63,52,98,77,3.59,133.3166667
21.0,2012.0,8.0,30.0,22.0,2194.644867,88.6425,63,49,101,78,4.04,133.3916667
21.0,2012.0,8.0,30.0,23.0,2172.80957,87.2275,62,49,102,78,4.46,133.475
21.0,2012.0,8.0,30.0,24.0,2204.838932,85.0651,63,50,103,79,4.82,133.5583333
21.0,2012.0,8.0,31.0,1.0,2276.749219,82.9726,64,50,103,79,5.13,133.65
21.0,2012.0,8.0,31.0,2.0,2372.266514,81.8272,63,50,104,79,5.4,133.7416667
21.0,2012.0,8.0,31.0,3.0,2473.571036,81.5334,63,51,105,80,5.72,133.8416667
21.0,2012.0,8.0,31.0,4.0,2563.626564,81.5574,63,51,105,80,6.04,133.95
21.0,2012.0,8.0,31.0,5.0,2630.076997,81.8231,63,52,105,80,6.3,134.0583333
21.0,2012.0,8.0,31.0,6.0,2663.176544,81.7902,63,52,105,80,6.41,134.1666667
21.0,2012.0,8.0,31.0,7.0,2658.940549,81.2486,63,49,105,80,6.41,134.2666667
21.0,2012.0,8.0,31.0,8.0,2615.615024,80.3104,62,47,105,80,6.34,134.3666667
21.0,2012.0,8.0,31.0,9.0,2534.607525,79.4992,61,47,105,80,6.25,134.4666667
21.0,2012.0,8.0,31.0,10.0,2422.544337,78.6261,58,47,105,80,6.09,134.5583333
21.0,2012.0,8.0,31.0,11.0,2299.831705,77.7728,58,47,105,80,5.94,134.65
21.0,2012.0,8.0,31.0,12.0,2175.570569,76.9073,58,47,105,81,5.81,134.75
21.0,2012.0,8.0,31.0,13.0,2054.679402,76.4269,57,47,105,81,5.69,134.85
21.0,2012.0,8.0,31.0,14.0,1941.080466,76.0538,56,47,105,81,5.57,134.95
21.0,2012.0,8.0,31.0,15.0,1839.48814,75.9234,55,47,105,81,5.46,135.05
21.0,2012.0,8.0,31.0,16.0,1758.781468,75.8117,55,47,105,81,5.34,135.15
21.0,2012.0,8.0,31.0,17.0,1705.801774,75.9613,55,47,105,81,5.25,135.25
21.0,2012.0,8.0,31.0,18.0,1675.07482,76.2845,55,47,105,81,5.17,135.35
21.0,2012.0,8.0,31.0,19.0,1657.672197,76.2845,55,47,106,81,5.09,135.4416667
21.0,2012.0,8.0,31.0,20.0,1643.164376,76.2845,55,47,106,81,5.01,135.5333333
21.0,2012.0,8.0,31.0,21.0,1620.814835,76.2845,55,47,106,81,4.93,135.6166667
21.0,2012.0,8.0,31.0,22.0,1580.160198,76.304,55,47,106,81,4.85,135.7
21.0,2012.0,8.0,31.0,23.0,1515.136957,76.304,55,47,106,81,4.78,135.7833333
21.0,2012.0,8.0,31.0,24.0,1437.007924,76.304,55,47,102,81,4.7,135.8583333
21.0,2012.0,9.0,1.0,1.0,1359.485509,76.304,55,47,98,81,4.62,135.9333333
21.0,2012.0,9.0,1.0,2.0,1288.754188,76.304,55,47,87,81,4.56,136.0083333
21.0,2012.0,9.0,1.0,3.0,1228.803574,76.304,55,47,79,81,4.49,136.075
21.0,2012.0,9.0,1.0,4.0,1182.371778,76.304,55,47,70,80,4.42,136.1416667
21.0,2012.0,9.0,1.0,5.0,1149.614975,76.304,55,47,68,75,4.36,136.2083333
21.0,2012.0,9.0,1.0,6.0,1121.613088,76.3551,55,47,65,71,4.31,136.2666667
21.0,2012.0,9.0,1.0,7.0,1089.707573,76.3551,55,47,64,65,4.24,136.3333333
21.0,2012.0,9.0,1.0,8.0,1055.36225,76.3551,55,47,62,57,4.2,136.3916667
21.0,2012.0,9.0,1.0,9.0,1022.495708,76.3551,55,47,19,52,4.15,136.4583333
21.0,2012.0,9.0,1.0,10.0,994.7232662,76.3551,55,47,11,50,4.09,136.5166667
21.0,2012.0,9.0,1.0,11.0,974.2455294,76.3551,55,47,8,49,4.02,136.575
21.0,2012.0,9.0,1.0,12.0,957.9075368,76.3181,55,47,5,46,3.97,136.6333333
21.0,2012.0,9.0,1.0,13.0,940.8376561,76.3181,55,47,4,27,3.92,136.6833333
21.0,2012.0,9.0,1.0,14.0,916.6531383,76.3181,55,47,3,12,3.88,136.7333333
21.0,2012.0,9.0,1.0,15.0,881.3502471,76.3181,55,42,3,5,3.84,136.7833333
21.0,2012.0,9.0,1.0,16.0,841.9524121,76.3181,55,42,2,3,3.8,136.825
21.0,2012.0,9.0,1.0,17.0,807.5876767,76.3464,55,39,1,3,3.76,136.8666667
21.0,2012.0,9.0,1.0,18.0,784.7753719,75.4234,55,33,1,2,3.73,136.9083333
21.0,2012.0,9.0,1.0,19.0,775.741698,71.7114,54,32,1,2,3.7,136.9416667
21.0,2012.0,9.0,1.0,20.0,768.1490426,66.8067,54,29,1,2,3.66,136.975
21.0,2012.0,9.0,1.0,21.0,750.410874,60.3239,49,28,2,1,3.62,137.0083333
21.0,2012.0,9.0,1.0,22.0,728.5087926,52.7536,44,27,2,1,3.59,137.0416667
21.0,2012.0,9.0,1.0,23.0,711.2210836,47.6253,35,24,2,1,3.56,137.0666667
21.0,2012.0,9.0,1.0,24.0,700.9446385,43.2912,28,19,2,1,3.53,137.0916667
21.0,2012.0,9.0,2.0,1.0,696.7716057,41.8412,24,9,2,1,3.5,137.125
21.0,2012.0,9.0,2.0,2.0,690.9565541,39.0968,23,7,2,1,3.47,137.15
21.0,2012.0,9.0,2.0,3.0,677.3559979,25.4162,22,7,2,1,3.44,137.175
21.0,2012.0,9.0,2.0,4.0,663.0718126,13.5526,16,7,2,1,3.41,137.2
21.0,2012.0,9.0,2.0,5.0,655.1257849,7.1275,5,7,2,1,3.38,137.225
21.0,2012.0,9.0,2.0,6.0,646.973985,4.9784,2,7,2,0,3.36,137.25
21.0,2012.0,9.0,2.0,7.0,629.9924311,4.0953,2,6,2,0,3.33,137.275
21.0,2012.0,9.0,2.0,8.0,600.8026505,3.6049,2,6,2,0,3.31,137.3083333
21.0,2012.0,9.0,2.0,9.0,559.5644192,3.3862,2,6,1,0,3.28,137.3333333
21.0,2012.0,9.0,2.0,10.0,515.3449983,2.7354,2,5,1,0,3.26,137.3583333
21.0,2012.0,9.0,2.0,11.0,478.1915889,2.4546,1,4,1,0,3.24,137.3916667
21.0,2012.0,9.0,2.0,12.0,453.1636658,2.0865,0,3,1,0,3.21,137.425
22.0,2013.0,7.0,7.0,14.0,194.5931409,9.6098,6,0,0,0,2.08,124.6
22.0,2013.0,7.0,7.0,15.0,194.6565767,7.1945,3,0,0,0,2.07,124.6
22.0,2013.0,7.0,7.0,16.0,191.9079444,4.7723,1,0,0,0,2.07,124.6
22.0,2013.0,7.0,7.0,17.0,190.6152059,4.1002,1,0,0,0,2.06,124.6
22.0,2013.0,7.0,7.0,18.0,193.5180481,4.1088,2,0,0,0,2.06,124.6
22.0,2013.0,7.0,7.0,19.0,197.2430577,4.1456,4,0,2,0,2.06,124.6
22.0,2013.0,7.0,7.0,20.0,196.8885464,4.0326,4,0,2,1,2.06,124.6
22.0,2013.0,7.0,7.0,21.0,189.3556701,3.9913,4,0,2,1,2.06,124.6
22.0,2013.0,7.0,7.0,22.0,178.7569613,3.53,5,0,2,1,2.05,124.6
22.0,2013.0,7.0,7.0,23.0,171.0077966,3.5616,5,0,2,1,2.05,124.6
22.0,2013.0,7.0,7.0,24.0,170.5097625,3.4412,5,0,2,1,2.04,124.6
22.0,2013.0,7.0,8.0,1.0,175.6092838,3.3294,5,0,2,1,2.04,124.6
22.0,2013.0,7.0,8.0,2.0,183.1389952,2.9744,5,0,2,1,2.03,124.6
22.0,2013.0,7.0,8.0,3.0,189.9315313,3.4371,12,0,2,1,2.03,124.6
22.0,2013.0,7.0,8.0,4.0,192.683197,3.5568,12,0,2,1,2.02,124.6
22.0,2013.0,7.0,8.0,5.0,187.5449783,3.5541,12,0,2,1,2.02,124.6
22.0,2013.0,7.0,8.0,6.0,170.5315312,3.5834,12,0,2,1,2.01,124.6
22.0,2013.0,7.0,8.0,7.0,140.4249288,3.5834,12,0,2,1,2.01,124.6
22.0,2013.0,7.0,8.0,8.0,107.0769115,3.5834,12,0,2,1,2.0,124.6
22.0,2013.0,7.0,8.0,9.0,83.1066363,3.6012,12,0,2,1,2.0,124.6
22.0,2013.0,7.0,8.0,10.0,77.90568894,3.6012,12,0,2,1,1.99,124.6
22.0,2013.0,7.0,8.0,11.0,87.95536862,3.6291,12,0,2,1,1.99,124.6
22.0,2013.0,7.0,8.0,12.0,106.509403,3.6698,12,0,2,1,1.99,124.6
22.0,2013.0,7.0,8.0,13.0,126.8215198,3.795,13,0,2,1,1.98,124.6
22.0,2013.0,7.0,8.0,14.0,143.4984265,4.0101,13,0,2,1,1.98,124.6
22.0,2013.0,7.0,8.0,15.0,156.5587511,4.1686,15,0,2,1,1.98,124.6
22.0,2013.0,7.0,8.0,16.0,167.3741011,5.472,21,0,2,1,1.98,124.6
22.0,2013.0,7.0,8.0,17.0,176.8489796,6.9045,23,0,2,1,1.98,124.6
22.0,2013.0,7.0,8.0,18.0,184.0194712,6.9579,23,0,2,2,1.97,124.6
22.0,2013.0,7.0,8.0,19.0,187.4545557,7.0021,23,0,3,2,1.97,124.6
22.0,2013.0,7.0,8.0,20.0,186.1068284,7.0021,23,0,3,2,1.97,124.6
22.0,2013.0,7.0,8.0,21.0,180.4633457,7.0789,23,0,3,2,1.97,124.6
22.0,2013.0,7.0,8.0,22.0,171.3947792,7.5385,23,0,3,2,1.97,124.6
22.0,2013.0,7.0,8.0,23.0,159.7718006,7.9127,23,0,3,2,1.97,124.6
22.0,2013.0,7.0,8.0,24.0,146.506203,8.5427,23,0,3,3,1.97,124.6
22.0,2013.0,7.0,9.0,1.0,132.6742646,8.5427,23,0,4,4,1.97,124.6
22.0,2013.0,7.0,9.0,2.0,119.3933849,8.7479,23,0,4,4,1.97,124.6
22.0,2013.0,7.0,9.0,3.0,107.9353902,8.8348,23,0,4,4,1.97,124.6
22.0,2013.0,7.0,9.0,4.0,100.1898139,8.9093,23,0,4,4,1.97,124.6
22.0,2013.0,7.0,9.0,5.0,98.20061631,8.9093,23,0,4,4,1.97,124.6
22.0,2013.0,7.0,9.0,6.0,103.1182886,8.849,23,0,4,4,1.97,124.6
22.0,2013.0,7.0,9.0,7.0,112.5194463,8.849,23,0,4,4,1.97,124.6
22.0,2013.0,7.0,9.0,8.0,123.0872362,8.849,23,0,4,4,1.97,124.6
22.0,2013.0,7.0,9.0,9.0,131.5048047,8.8907,23,0,2,4,1.97,124.6
22.0,2013.0,7.0,9.0,10.0,135.5214892,8.9741,23,0,2,4,1.97,124.6
22.0,2013.0,7.0,9.0,11.0,137.1513891,8.9741,23,0,2,4,1.98,124.6
22.0,2013.0,7.0,9.0,12.0,139.4747943,9.0283,23,0,2,4,1.98,124.6
22.0,2013.0,7.0,9.0,13.0,144.6456946,9.1087,23,0,2,4,1.98,124.6
22.0,2013.0,7.0,9.0,14.0,151.1128787,9.1276,23,0,2,3,1.99,124.6
22.0,2013.0,7.0,9.0,15.0,156.3988351,9.16,23,0,2,3,1.99,124.6
22.0,2013.0,7.0,9.0,16.0,158.0260525,9.2557,23,0,2,3,1.99,124.6
22.0,2013.0,7.0,9.0,17.0,154.5663479,9.274,23,1,2,3,1.99,124.6
22.0,2013.0,7.0,9.0,18.0,148.7888529,9.2969,23,1,2,3,1.99,124.6
22.0,2013.0,7.0,9.0,19.0,144.5120277,9.2969,23,1,2,3,2.0,124.6
22.0,2013.0,7.0,9.0,20.0,144.5076926,9.2969,23,1,2,3,2.01,124.6
22.0,2013.0,7.0,9.0,21.0,147.361109,9.2969,23,1,2,3,2.01,124.6
22.0,2013.0,7.0,9.0,22.0,150.6108988,9.2969,23,1,2,3,2.02,124.6
22.0,2013.0,7.0,9.0,23.0,152.1453608,9.2969,23,1,2,3,2.02,124.6
22.0,2013.0,7.0,9.0,24.0,151.2515031,9.2969,23,1,2,3,2.02,124.6
22.0,2013.0,7.0,10.0,1.0,147.566011,9.2675,23,1,2,3,2.02,124.6
22.0,2013.0,7.0,10.0,2.0,140.7255699,9.0789,23,1,2,3,2.02,124.6
22.0,2013.0,7.0,10.0,3.0,131.2113156,8.261,24,1,2,3,2.02,124.6
22.0,2013.0,7.0,10.0,4.0,122.8821866,7.2966,24,1,2,3,2.02,124.6
22.0,2013.0,7.0,10.0,5.0,120.4415717,8.3842,30,1,2,4,2.02,124.6
22.0,2013.0,7.0,10.0,6.0,126.8350055,9.2335,28,1,2,4,2.02,124.6
22.0,2013.0,7.0,10.0,7.0,137.9766053,9.2895,29,2,2,4,2.02,124.6
22.0,2013.0,7.0,10.0,8.0,148.0226338,9.9312,29,2,2,4,2.02,124.6
22.0,2013.0,7.0,10.0,9.0,152.4739537,10.0141,28,2,1,4,2.01,124.6
22.0,2013.0,7.0,10.0,10.0,152.2098261,10.0141,28,2,1,4,2.01,124.6
22.0,2013.0,7.0,10.0,11.0,149.4541121,9.9862,28,2,1,4,2.01,124.6
22.0,2013.0,7.0,10.0,12.0,146.4306727,9.8474,28,2,1,3,2.0,124.6
22.0,2013.0,7.0,10.0,13.0,144.7076811,9.2724,28,2,1,3,2.0,124.6
22.0,2013.0,7.0,10.0,14.0,143.2305604,9.0572,21,2,1,3,2.0,124.6
22.0,2013.0,7.0,10.0,15.0,140.2890458,9.0256,21,2,0,3,1.99,124.6
22.0,2013.0,7.0,10.0,16.0,134.8782254,9.0549,21,2,0,3,1.99,124.6
22.0,2013.0,7.0,10.0,17.0,128.814598,9.1254,21,2,0,3,1.99,124.6
22.0,2013.0,7.0,10.0,18.0,124.6200153,9.2497,21,2,0,2,1.98,124.6
22.0,2013.0,7.0,10.0,19.0,124.0474908,9.2319,21,2,0,1,1.98,124.6
22.0,2013.0,7.0,10.0,20.0,125.7746855,9.2319,21,2,0,1,1.98,124.6
22.0,2013.0,7.0,10.0,21.0,127.7104225,9.204,22,2,0,1,1.97,124.6
22.0,2013.0,7.0,10.0,22.0,127.7635247,9.1633,22,2,0,1,1.97,124.6
22.0,2013.0,7.0,10.0,23.0,124.4350057,9.0381,22,2,0,1,1.97,124.6
22.0,2013.0,7.0,10.0,24.0,118.5946412,8.823,21,2,0,1,1.97,124.6
22.0,2013.0,7.0,11.0,1.0,111.7043976,8.6645,21,2,0,1,1.97,124.6
22.0,2013.0,7.0,11.0,2.0,105.1644456,7.3611,19,2,0,1,1.97,124.6
22.0,2013.0,7.0,11.0,3.0,100.1277723,5.9286,13,2,0,1,1.97,124.6
22.0,2013.0,7.0,11.0,4.0,97.68556939,5.9338,11,2,0,1,1.97,124.6
22.0,2013.0,7.0,11.0,5.0,98.88978724,5.8896,11,2,0,1,1.97,124.6
22.0,2013.0,7.0,11.0,6.0,104.6354118,5.8896,11,2,0,1,1.97,124.6
22.0,2013.0,7.0,11.0,7.0,115.778188,5.8128,11,2,0,1,1.99,124.6
22.0,2013.0,7.0,11.0,8.0,133.1738606,5.3532,11,2,0,1,2.03,124.6
22.0,2013.0,7.0,11.0,9.0,155.8565675,4.979,11,2,0,1,2.06,124.6
22.0,2013.0,7.0,11.0,10.0,175.5740192,4.349,11,2,0,1,2.07,124.6
22.0,2013.0,7.0,11.0,11.0,182.2523191,4.349,11,2,0,1,2.08,124.6
22.0,2013.0,7.0,11.0,12.0,169.5448597,4.2932,11,3,0,1,2.08,124.6
22.0,2013.0,7.0,11.0,13.0,146.0141899,5.3024,15,3,0,1,2.08,124.6
22.0,2013.0,7.0,11.0,14.0,123.9501474,5.2279,15,3,0,1,2.08,124.6
22.0,2013.0,7.0,11.0,15.0,112.9984808,5.3113,15,3,0,1,2.08,124.6
22.0,2013.0,7.0,11.0,16.0,112.2285814,5.4441,16,4,0,1,2.08,124.6
22.0,2013.0,7.0,11.0,17.0,118.0657511,6.5483,26,4,0,1,2.08,124.6
22.0,2013.0,7.0,11.0,18.0,126.9352918,6.8438,26,4,0,1,2.08,124.6
22.0,2013.0,7.0,11.0,19.0,135.7701313,6.8428,26,5,0,1,2.08,124.6
22.0,2013.0,7.0,11.0,20.0,143.5336992,7.1583,27,5,0,1,2.08,124.6
22.0,2013.0,7.0,11.0,21.0,149.6970511,7.5591,27,5,0,1,2.08,124.6
22.0,2013.0,7.0,11.0,22.0,153.8047346,7.6356,27,5,0,1,2.08,124.6
22.0,2013.0,7.0,11.0,23.0,155.6952655,7.5794,27,5,0,0,2.08,124.6
22.0,2013.0,7.0,11.0,24.0,155.2806522,7.5806,27,4,0,0,2.08,124.6
22.0,2013.0,7.0,12.0,1.0,152.4729028,7.575,27,4,0,0,2.07,124.6
22.0,2013.0,7.0,12.0,2.0,147.5126715,7.4793,27,5,0,0,2.07,124.6
22.0,2013.0,7.0,12.0,3.0,141.955196,7.4839,27,5,0,0,2.06,124.6
22.0,2013.0,7.0,12.0,4.0,137.6843601,7.461,27,5,0,0,2.06,124.6
22.0,2013.0,7.0,12.0,5.0,135.5544263,7.461,27,5,0,0,2.05,124.6
22.0,2013.0,7.0,12.0,6.0,132.301171,7.5384,27,5,0,0,2.05,124.6
22.0,2013.0,7.0,12.0,7.0,123.6307496,7.5702,27,5,0,0,2.05,124.6
22.0,2013.0,7.0,12.0,8.0,107.3875876,7.5702,27,5,0,0,2.05,124.6
22.0,2013.0,7.0,12.0,9.0,89.96919289,7.5702,27,5,0,0,2.04,124.6
22.0,2013.0,7.0,12.0,10.0,79.91134358,7.5702,27,5,0,0,2.04,124.6
22.0,2013.0,7.0,12.0,11.0,85.74981793,7.5702,27,5,0,0,2.04,124.6
22.0,2013.0,7.0,12.0,12.0,112.1873175,7.5702,27,5,0,0,2.04,124.6
22.0,2013.0,7.0,12.0,13.0,148.5942374,7.4435,27,5,0,0,2.04,124.6
22.0,2013.0,7.0,12.0,14.0,180.5078959,7.5454,27,4,0,0,2.04,124.6
22.0,2013.0,7.0,12.0,15.0,196.6138544,6.3909,27,4,0,0,2.04,124.6
22.0,2013.0,7.0,12.0,16.0,198.1906473,5.61,20,4,0,0,2.05,124.6
22.0,2013.0,7.0,12.0,17.0,189.6650519,6.2412,21,4,0,1,2.07,124.6
22.0,2013.0,7.0,12.0,18.0,175.3356376,6.0579,20,4,0,1,2.09,124.6
22.0,2013.0,7.0,12.0,19.0,158.9881432,6.1066,21,4,0,1,2.1,124.6
22.0,2013.0,7.0,12.0,20.0,144.2800993,6.4372,23,4,0,1,2.1,124.6
22.0,2013.0,7.0,12.0,21.0,134.869037,6.4663,23,4,0,1,2.11,124.6
22.0,2013.0,7.0,12.0,22.0,133.2624524,6.4852,23,4,0,1,2.11,124.6
22.0,2013.0,7.0,12.0,23.0,137.3677043,6.7925,25,4,0,1,2.11,124.6
22.0,2013.0,7.0,12.0,24.0,143.9421166,7.5524,28,5,0,1,2.11,124.6
22.0,2013.0,7.0,13.0,1.0,150.2599257,8.7488,32,7,0,1,2.11,124.6
22.0,2013.0,7.0,13.0,2.0,155.6630156,11.4755,43,13,0,1,2.11,124.6
22.0,2013.0,7.0,13.0,3.0,160.0101825,14.6448,46,20,0,1,2.11,124.6
22.0,2013.0,7.0,13.0,4.0,163.0056229,18.6124,56,24,0,1,2.11,124.6
22.0,2013.0,7.0,13.0,5.0,163.7351343,22.6039,61,31,3,4,2.12,124.6
22.0,2013.0,7.0,13.0,6.0,161.1299145,25.5109,66,35,4,9,2.14,124.6
22.0,2013.0,7.0,13.0,7.0,154.1211612,28.1445,74,36,4,15,2.16,124.6
22.0,2013.0,7.0,13.0,8.0,142.8577509,30.0531,78,37,4,19,2.17,124.6
22.0,2013.0,7.0,13.0,9.0,132.3592751,32.4534,81,38,4,20,2.17,124.6
22.0,2013.0,7.0,13.0,10.0,128.8630042,33.9693,83,38,4,21,2.18,124.6
22.0,2013.0,7.0,13.0,11.0,136.2966422,34.4217,84,39,4,22,2.19,124.6
22.0,2013.0,7.0,13.0,12.0,149.3496296,34.563,84,39,4,23,2.2,124.6
22.0,2013.0,7.0,13.0,13.0,160.4018404,34.6755,85,39,4,24,2.2,124.6
22.0,2013.0,7.0,13.0,14.0,164.664971,34.6169,85,39,4,24,2.21,124.6
22.0,2013.0,7.0,13.0,15.0,168.678006,34.6169,85,39,4,24,2.23,124.6
22.0,2013.0,7.0,13.0,16.0,181.811752,37.5835,85,39,4,24,2.24,124.6
22.0,2013.0,7.0,13.0,17.0,213.4370157,38.6194,85,40,4,24,2.27,124.6
22.0,2013.0,7.0,13.0,18.0,269.6762483,39.6007,85,40,11,24,2.93,124.6
22.0,2013.0,7.0,13.0,19.0,343.6584783,39.79,85,39,11,25,3.86,124.6
22.0,2013.0,7.0,13.0,20.0,425.2643789,39.79,85,39,11,27,4.07,124.6
22.0,2013.0,7.0,13.0,21.0,507.436577,39.9325,85,39,11,27,4.14,124.6
22.0,2013.0,7.0,13.0,22.0,595.3655143,39.8672,85,39,11,27,4.2,124.6
22.0,2013.0,7.0,13.0,23.0,697.3035866,38.8068,85,38,12,27,4.25,124.6
22.0,2013.0,7.0,13.0,24.0,816.5947417,39.3075,81,39,14,27,4.26,124.6
22.0,2013.0,7.0,14.0,1.0,936.9491366,40.6719,83,39,14,27,4.24,124.6
22.0,2013.0,7.0,14.0,2.0,1037.16848,42.6712,85,38,14,27,4.2,124.6
22.0,2013.0,7.0,14.0,3.0,1096.054482,43.1606,90,39,15,27,4.15,124.6
22.0,2013.0,7.0,14.0,4.0,1099.973345,43.0413,80,39,15,27,4.09,124.6
22.0,2013.0,7.0,14.0,5.0,1065.549253,43.0542,80,39,15,27,4.03,124.6
22.0,2013.0,7.0,14.0,6.0,1016.970883,42.737,80,39,15,27,3.96,124.6
22.0,2013.0,7.0,14.0,7.0,974.000121,42.4327,79,40,15,27,3.91,124.6
22.0,2013.0,7.0,14.0,8.0,938.6916829,42.5934,79,40,15,27,3.85,124.6
22.0,2013.0,7.0,14.0,9.0,908.6734936,43.0286,79,39,15,27,3.79,124.6
22.0,2013.0,7.0,14.0,10.0,882.2128382,43.5645,82,39,15,27,3.75,124.6
22.0,2013.0,7.0,14.0,11.0,860.1344441,47.5898,98,39,15,26,3.72,124.6
22.0,2013.0,7.0,14.0,12.0,843.9023989,53.061,112,39,15,26,3.7,124.6
22.0,2013.0,7.0,14.0,13.0,834.9807904,59.7147,150,55,15,27,3.69,124.6
22.0,2013.0,7.0,14.0,14.0,834.9299128,70.2668,153,56,22,27,3.71,124.6
22.0,2013.0,7.0,14.0,15.0,845.6948849,75.3082,153,56,29,29,3.87,124.6
22.0,2013.0,7.0,14.0,16.0,869.3170321,78.8629,153,59,33,30,4.04,124.6
22.0,2013.0,7.0,14.0,17.0,911.0558514,82.4621,154,59,33,69,4.11,124.6
22.0,2013.0,7.0,14.0,18.0,989.0435273,84.2517,156,59,42,73,4.22,124.6
22.0,2013.0,7.0,14.0,19.0,1124.630416,84.9725,157,59,49,79,4.37,124.6
22.0,2013.0,7.0,14.0,20.0,1339.166875,87.4028,157,59,49,80,4.51,124.6
22.0,2013.0,7.0,14.0,21.0,1643.280902,89.6654,158,59,49,83,4.82,124.6
22.0,2013.0,7.0,14.0,22.0,2004.711068,92.8156,158,61,51,90,6.28,124.6
22.0,2013.0,7.0,14.0,23.0,2380.473585,94.2626,158,61,52,103,7.18,124.6
22.0,2013.0,7.0,14.0,24.0,2729.265849,96.8022,158,61,52,103,7.33,124.6
22.0,2013.0,7.0,15.0,1.0,3016.509988,100.627,157,67,56,97,7.29,124.6
22.0,2013.0,7.0,15.0,2.0,3209.309312,104.1647,159,75,56,96,7.19,124.6
22.0,2013.0,7.0,15.0,3.0,3286.090973,106.389,174,76,56,107,7.12,124.6166667
22.0,2013.0,7.0,15.0,4.0,3270.57749,108.9693,173,76,56,107,7.17,124.6416667
22.0,2013.0,7.0,15.0,5.0,3197.815227,111.972,178,78,57,106,7.23,124.6916667
22.0,2013.0,7.0,15.0,6.0,3102.850543,115.8623,197,94,57,105,7.19,124.7583333
22.0,2013.0,7.0,15.0,7.0,3010.803438,121.2071,232,113,58,104,7.09,124.8416667
22.0,2013.0,7.0,15.0,8.0,2907.088454,130.6245,259,138,51,108,6.96,124.9416667
22.0,2013.0,7.0,15.0,9.0,2767.19377,139.6116,275,142,51,108,6.8,125.0583333
22.0,2013.0,7.0,15.0,10.0,2595.521575,144.5111,285,144,51,109,6.7,125.1916667
22.0,2013.0,7.0,15.0,11.0,2512.130088,150.1737,288,156,51,109,6.68,125.3333333
22.0,2013.0,7.0,15.0,12.0,2665.991539,155.9117,297,163,51,112,6.86,125.4916667
22.0,2013.0,7.0,15.0,13.0,3165.180611,161.7884,296,177,50,111,7.28,125.6583333
22.0,2013.0,7.0,15.0,14.0,3954.181804,169.4361,321,185,48,116,8.07,125.8416667
22.0,2013.0,7.0,15.0,15.0,4936.582076,169.0927,319,208,49,131,9.35,126.0166667
22.0,2013.0,7.0,15.0,16.0,6015.96838,171.0026,329,208,50,132,10.64,126.1916667
22.0,2013.0,7.0,15.0,17.0,7090.332302,170.8002,334,208,49,136,11.51,126.3583333
22.0,2013.0,7.0,15.0,18.0,8035.28394,170.4839,337,208,50,139,11.97,126.525
22.0,2013.0,7.0,15.0,19.0,8720.838021,169.081,332,208,50,139,12.25,126.6916667
22.0,2013.0,7.0,15.0,20.0,9056.0472,167.6317,329,208,50,139,12.39,126.8666667
22.0,2013.0,7.0,15.0,21.0,9106.115834,167.1793,327,208,50,139,12.41,127.0666667
22.0,2013.0,7.0,15.0,22.0,8975.28621,167.038,326,208,50,139,12.37,127.2833333
22.0,2013.0,7.0,15.0,23.0,8748.749833,167.101,326,208,50,139,12.24,127.5333333
22.0,2013.0,7.0,15.0,24.0,8435.495099,167.3385,326,207,50,139,12.07,127.8
22.0,2013.0,7.0,16.0,1.0,8025.459626,167.3848,326,207,50,139,11.79,128.0916667
22.0,2013.0,7.0,16.0,2.0,7508.581031,164.4182,326,207,50,140,11.42,128.4083333
22.0,2013.0,7.0,16.0,3.0,6887.236154,163.4065,326,207,50,140,10.94,128.75
22.0,2013.0,7.0,16.0,4.0,6213.55873,162.4252,326,207,43,140,10.4,129.1166667
22.0,2013.0,7.0,16.0,5.0,5552.121713,162.2359,326,207,36,140,9.91,129.4916667
22.0,2013.0,7.0,16.0,6.0,4956.402685,162.2359,326,207,32,140,9.44,129.8833333
22.0,2013.0,7.0,16.0,7.0,4435.497712,162.0934,326,206,32,139,9.03,130.2833333
22.0,2013.0,7.0,16.0,8.0,3987.407487,162.0093,326,206,23,139,8.67,130.675
22.0,2013.0,7.0,16.0,9.0,3608.858095,161.9736,326,206,13,137,8.31,131.05
22.0,2013.0,7.0,16.0,10.0,3291.477197,161.4729,326,205,12,136,7.98,131.4083333
22.0,2013.0,7.0,16.0,11.0,3025.617848,160.0469,326,205,12,97,7.7,131.7416667
22.0,2013.0,7.0,16.0,12.0,2801.633103,157.9565,324,205,10,93,7.42,132.05
