,홍수사상번호,연,월,일,시간,유입량,유역평균강수,강우(A지역),강우(B지역),강우(C지역),강우(D지역),수위(E지역),수위(D지역)
3166,1.0,2006.0,7.0,15.0,3.0,1696.691286,94.2,187,74,10,44,5.18,132.4166667
3167,1.0,2006.0,7.0,15.0,4.0,1723.758722,95.1,210,74,10,50,5.26,132.4166667
3168,1.0,2006.0,7.0,15.0,5.0,1752.552366,92.9,211,74,10,48,5.35,132.4083333
3169,1.0,2006.0,7.0,15.0,6.0,1773.459484,88.9,189,73,10,49,5.41,132.3916667
3170,1.0,2006.0,7.0,15.0,7.0,1776.161022,88,180,70,10,49,5.43,132.375
3171,1.0,2006.0,7.0,15.0,8.0,1754.674031,88.2,177,62,3,50,5.46,132.35
3172,1.0,2006.0,7.0,15.0,9.0,1720.359987,86.9,179,47,3,49,5.49,132.325
3173,1.0,2006.0,7.0,15.0,10.0,1688.916475,86.3,175,48,3,49,5.5,132.3
3174,1.0,2006.0,7.0,15.0,11.0,1674.478443,82,175,48,3,49,5.5,132.2833333
3175,1.0,2006.0,7.0,15.0,12.0,1684.930304,77.6,176,48,3,48,5.52,132.2583333
3176,1.0,2006.0,7.0,15.0,13.0,1726.593837,83.5,175,57,3,40,5.6,132.2333333
3177,1.0,2006.0,7.0,15.0,14.0,1799.26964,86.7,191,60,3,35,5.82,132.2
3178,1.0,2006.0,7.0,15.0,15.0,1876.673598,94.6,212,71,3,35,6.04,132.175
3179,1.0,2006.0,7.0,15.0,16.0,1926.000417,104,180,106,3,38,6.14,132.1416667
3180,1.0,2006.0,7.0,15.0,17.0,1999.903357,113.3,171,122,5,45,6.17,132.1083333
3181,1.0,2006.0,7.0,15.0,18.0,2492.869896,118,168,126,12,54,6.27,132.0666667
3182,1.0,2006.0,7.0,15.0,19.0,3744.195564,121.2,240,127,24,59,6.43,132.025
3183,1.0,2006.0,7.0,15.0,20.0,5530.573882,122.2,238,128,24,76,7.55,131.9833333
3184,1.0,2006.0,7.0,15.0,21.0,7488.047869,123.9,216,128,25,77,9.91,131.9333333
3185,1.0,2006.0,7.0,15.0,22.0,9277.372727,124.8,215,129,28,79,12.03,131.8833333
3186,1.0,2006.0,7.0,15.0,23.0,10658.15238,126.3,212,129,30,81,13.42,131.8416667
3187,1.0,2006.0,7.0,15.0,24.0,11414.70295,130.3,212,132,31,82,13.72,131.8166667
3188,1.0,2006.0,7.0,16.0,1.0,11421.58913,135.7,212,144,37,82,13.73,131.8166667
3189,1.0,2006.0,7.0,16.0,2.0,10914.37006,140.7,197,160,38,91,13.44,131.85
3190,1.0,2006.0,7.0,16.0,3.0,10218.85346,143.9,197,172,41,107,13.07,131.925
3191,1.0,2006.0,7.0,16.0,4.0,9634.043068,150.2,197,200,45,110,12.55,132.0416667
3192,1.0,2006.0,7.0,16.0,5.0,9351.726692,158.9,195,230,45,111,12.03,132.1916667
3193,1.0,2006.0,7.0,16.0,6.0,9536.888156,171.1,195,247,46,116,11.54,132.3833333
3194,1.0,2006.0,7.0,16.0,7.0,10306.82928,186.3,195,268,46,123,11.29,132.6083333
3195,1.0,2006.0,7.0,16.0,8.0,11588.12383,204.8,195,278,47,130,11.35,132.8583333
3196,1.0,2006.0,7.0,16.0,9.0,13259.6636,217.4,195,284,47,146,12.09,133.1416667
3197,1.0,2006.0,7.0,16.0,10.0,15180.11774,225,195,290,66,172,13.39,133.4416667
3198,1.0,2006.0,7.0,16.0,11.0,17127.26494,234.4,195,300,81,182,14.57,133.7583333
3199,1.0,2006.0,7.0,16.0,12.0,18858.6613,246.4,195,317,88,183,15.47,134.0916667
3200,1.0,2006.0,7.0,16.0,13.0,20174.20355,261.6,195,328,101,187,16.14,134.4333333
3201,1.0,2006.0,7.0,16.0,14.0,21043.15105,274.2,195,339,115,202,16.46,134.7916667
3202,1.0,2006.0,7.0,16.0,15.0,21477.10381,285,196,346,131,217,16.53,135.1583333
3203,1.0,2006.0,7.0,16.0,16.0,21504.40226,294.7,214,350,139,221,16.54,135.5416667
3204,1.0,2006.0,7.0,16.0,17.0,21220.34846,301,215,353,148,235,16.64,135.95
3205,1.0,2006.0,7.0,16.0,18.0,20718.7612,306.9,218,357,180,240,16.64,136.3833333
3206,1.0,2006.0,7.0,16.0,19.0,20020.56473,314.5,224,364,190,237,16.72,136.8416667
3207,1.0,2006.0,7.0,16.0,20.0,19128.45963,320.6,227,366,205,243,16.6,137.325
3208,1.0,2006.0,7.0,16.0,21.0,18050.90878,325.1,228,366,217,249,16.5,137.8333333
3209,1.0,2006.0,7.0,16.0,22.0,16819.42433,326.8,227,367,226,247,16.09,138.3833333
3210,1.0,2006.0,7.0,16.0,23.0,15471.28072,327.2,227,367,233,251,15.52,138.95
3211,1.0,2006.0,7.0,16.0,24.0,14052.67539,328.1,226,367,238,252,14.79,139.525
3212,1.0,2006.0,7.0,17.0,1.0,12645.49781,328.4,226,360,242,253,14.07,140.0916667
3213,1.0,2006.0,7.0,17.0,2.0,11340.56043,327.1,227,360,245,252,13.36,140.6416667
3214,1.0,2006.0,7.0,17.0,3.0,10209.59216,326.2,228,357,246,253,12.71,141.1666667
3215,1.0,2006.0,7.0,17.0,4.0,9247.987689,327.2,220,358,247,253,12.1,141.6583333
3216,1.0,2006.0,7.0,17.0,5.0,8432.058148,327.8,221,360,247,254,11.52,142.1
3217,1.0,2006.0,7.0,17.0,6.0,7739.424592,325,218,358,251,255,11.02,142.4916667
3218,1.0,2006.0,7.0,17.0,7.0,7152.947762,325.1,222,360,249,258,10.59,142.8333333
3219,1.0,2006.0,7.0,17.0,8.0,6656.798321,325.6,222,358,243,261,10.24,143.125
3220,1.0,2006.0,7.0,17.0,9.0,6236.714553,326.2,225,350,231,262,9.91,143.3666667
3221,1.0,2006.0,7.0,17.0,10.0,5884.705227,327.3,226,352,231,259,9.57,143.55
3222,1.0,2006.0,7.0,17.0,11.0,5594.34673,328.4,227,354,230,252,9.33,143.6916667
3223,1.0,2006.0,7.0,17.0,12.0,5358.497749,328.3,229,355,230,244,9.11,143.8
3224,1.0,2006.0,7.0,17.0,13.0,5167.14616,325.4,228,354,229,240,8.88,143.8833333
3225,1.0,2006.0,7.0,17.0,14.0,5009.562135,323.3,228,354,233,228,8.72,143.9416667
3226,1.0,2006.0,7.0,17.0,15.0,4877.147403,321.6,203,352,229,228,8.54,143.9666667
3227,1.0,2006.0,7.0,17.0,16.0,4769.829906,321.3,200,349,228,226,8.41,143.9666667
3228,1.0,2006.0,7.0,17.0,17.0,4689.669141,321.3,199,347,225,224,8.25,143.95
3229,1.0,2006.0,7.0,17.0,18.0,4635.525424,321,199,347,221,223,8.15,143.9083333
3230,1.0,2006.0,7.0,17.0,19.0,4593.462339,321.1,204,346,222,223,8.07,143.8583333
3231,1.0,2006.0,7.0,17.0,20.0,4550.943123,320.9,203,339,225,215,7.93,143.8
3232,1.0,2006.0,7.0,17.0,21.0,4513.826347,322.4,204,338,228,200,7.81,143.7333333
3233,1.0,2006.0,7.0,17.0,22.0,4492.569416,324.2,208,329,233,198,7.75,143.65
3234,1.0,2006.0,7.0,17.0,23.0,4495.458857,317.7,205,296,237,198,7.69,143.5583333
3235,1.0,2006.0,7.0,17.0,24.0,4522.097697,312.4,204,284,222,200,7.64,143.4583333
3236,1.0,2006.0,7.0,18.0,1.0,4569.918084,302.4,182,285,208,201,7.58,143.35
3237,1.0,2006.0,7.0,18.0,2.0,4635.176268,290.7,159,288,202,196,7.53,143.2333333
3238,1.0,2006.0,7.0,18.0,3.0,4709.424905,281.8,164,292,191,182,7.49,143.1166667
3239,1.0,2006.0,7.0,18.0,4.0,4783.040753,280.6,173,297,178,157,7.5,143
3240,1.0,2006.0,7.0,18.0,5.0,4849.43107,281.7,179,301,166,148,7.59,142.8916667
3241,1.0,2006.0,7.0,18.0,6.0,4914.12512,284.4,108,306,162,153,7.71,142.7916667
3242,1.0,2006.0,7.0,18.0,7.0,4985.682671,284.8,114,299,160,154,7.86,142.7
3243,1.0,2006.0,7.0,18.0,8.0,5072.337093,286.9,119,290,136,148,8.04,142.6083333
3244,1.0,2006.0,7.0,18.0,9.0,5181.016169,287.7,123,277,127,134,8.21,142.4416667
3245,1.0,2006.0,7.0,18.0,10.0,5318.321285,286.5,127,267,113,125,8.42,142.3666667
3246,1.0,2006.0,7.0,18.0,11.0,5485.279964,283.3,131,240,102,112,8.61,142.3
3247,1.0,2006.0,7.0,18.0,12.0,5660.624275,278.3,132,211,94,102,8.81,142.2416667
3248,1.0,2006.0,7.0,18.0,13.0,5817.512421,272.9,134,196,89,99,9.08,142.1833333
3249,1.0,2006.0,7.0,18.0,14.0,5934.568725,266.4,137,175,87,94,9.22,142.1333333
3250,1.0,2006.0,7.0,18.0,15.0,6012.28199,258,140,167,83,89,9.3,142.0916667
3251,1.0,2006.0,7.0,18.0,16.0,6056.607138,246.7,141,163,82,84,9.34,142.0583333
3252,1.0,2006.0,7.0,18.0,17.0,6072.353858,232.6,142,159,81,80,9.34,142.025
3253,1.0,2006.0,7.0,18.0,18.0,6059.750906,216.3,143,149,81,78,9.31,142
3254,1.0,2006.0,7.0,18.0,19.0,6017.881808,205.9,144,132,81,78,9.28,141.975
3255,1.0,2006.0,7.0,18.0,20.0,5942.290677,198.9,145,124,82,84,9.21,141.9583333
3256,1.0,2006.0,7.0,18.0,21.0,5814.363983,191.8,145,114,84,83,9.1,142.025
3257,1.0,2006.0,7.0,18.0,22.0,5623.501978,182.1,150,108,84,84,8.98,142.0166667
3258,1.0,2006.0,7.0,18.0,23.0,5405.31769,168.7,153,107,90,86,8.83,142.0083333
3259,1.0,2006.0,7.0,18.0,24.0,5206.977343,158.2,156,105,94,87,8.73,142
3260,1.0,2006.0,7.0,19.0,1.0,5062.315361,149.6,160,104,96,84,8.62,142
3261,1.0,2006.0,7.0,19.0,2.0,4951.838972,142.4,161,99,94,83,8.46,142
3262,1.0,2006.0,7.0,19.0,3.0,4842.723605,137.6,143,97,95,84,8.34,142
3263,1.0,2006.0,7.0,19.0,4.0,4711.053643,132.4,142,97,92,87,8.23,141.9916667
3264,1.0,2006.0,7.0,19.0,5.0,4568.549295,124.9,139,97,92,88,8.13,141.9833333
3265,1.0,2006.0,7.0,19.0,6.0,4435.839728,119,133,97,93,88,8.04,141.975
3266,1.0,2006.0,7.0,19.0,7.0,4327.93577,114.6,130,97,93,87,7.95,141.9583333
3267,1.0,2006.0,7.0,19.0,8.0,4237.374915,113,129,97,94,83,7.9,141.9416667
3268,1.0,2006.0,7.0,19.0,9.0,4151.076318,111.8,129,97,93,82,7.82,141.9166667
3269,1.0,2006.0,7.0,19.0,10.0,4057.88599,110.5,129,96,89,82,7.77,141.8833333
3270,1.0,2006.0,7.0,19.0,11.0,3954.357349,109.6,129,95,86,82,7.67,141.85
3271,1.0,2006.0,7.0,19.0,12.0,3838.970667,109.2,130,93,80,82,7.59,141.8083333
3272,1.0,2006.0,7.0,19.0,13.0,3712.538026,108.8,129,91,76,82,7.48,141.7666667
3273,1.0,2006.0,7.0,19.0,14.0,3585.198754,107.2,128,89,72,81,7.35,141.7166667
3274,1.0,2006.0,7.0,19.0,15.0,3469.423987,105.3,126,88,71,80,7.25,141.6583333
3275,1.0,2006.0,7.0,19.0,16.0,3373.123471,103.2,125,86,70,79,7.14,141.6
3276,1.0,2006.0,7.0,19.0,17.0,3285.961383,101.2,121,84,68,78,7.02,141.5333333
3277,2.0,2006.0,7.0,25.0,24.0,323.9932666,0,0,1,0,0,2.93,134.4083333
3278,2.0,2006.0,7.0,26.0,1.0,323.1541383,0.5,0,2,0,0,2.91,134.3916667
3279,2.0,2006.0,7.0,26.0,2.0,293.2403128,1.5,1,2,0,0,2.9,134.3666667
3280,2.0,2006.0,7.0,26.0,3.0,261.1776776,2.6,2,3,1,0,2.89,134.3416667
3281,2.0,2006.0,7.0,26.0,4.0,256.3884027,4,6,4,2,1,2.88,134.3166667
3282,2.0,2006.0,7.0,26.0,5.0,279.3518813,5.4,11,4,3,2,2.88,134.2916667
3283,2.0,2006.0,7.0,26.0,6.0,319.8849692,6.3,11,5,4,3,2.88,134.275
3284,2.0,2006.0,7.0,26.0,7.0,354.0971495,6.6,11,5,4,4,2.88,134.25
3285,2.0,2006.0,7.0,26.0,8.0,363.6704345,7.6,11,7,5,6,2.88,134.225
3286,2.0,2006.0,7.0,26.0,9.0,366.2843275,9.8,11,8,5,6,2.88,134.2083333
3287,2.0,2006.0,7.0,26.0,10.0,381.6370858,11.9,13,11,7,7,2.9,134.1916667
3288,2.0,2006.0,7.0,26.0,11.0,401.5044924,14.8,15,11,11,9,2.91,134.175
3289,2.0,2006.0,7.0,26.0,12.0,412.0103746,15.3,16,11,16,11,2.91,134.1583333
3290,2.0,2006.0,7.0,26.0,13.0,404.5932134,16.8,17,12,18,15,2.91,134.1333333
3291,2.0,2006.0,7.0,26.0,14.0,373.1862929,18.8,20,12,19,15,2.91,134.1166667
3292,2.0,2006.0,7.0,26.0,15.0,316.3874571,19.8,22,13,24,17,2.91,134.1
3293,2.0,2006.0,7.0,26.0,16.0,240.8780902,20.1,22,13,27,19,2.91,134.0833333
3294,2.0,2006.0,7.0,26.0,17.0,181.0091767,20.2,22,13,29,20,2.91,134.0583333
3295,2.0,2006.0,7.0,26.0,18.0,166.299166,20.4,22,13,29,20,2.92,134.025
3296,2.0,2006.0,7.0,26.0,19.0,179.2667662,20.5,22,13,30,20,2.92,133.9833333
3297,2.0,2006.0,7.0,26.0,20.0,196.8294717,20.6,22,13,30,20,2.92,133.9166667
3298,2.0,2006.0,7.0,26.0,21.0,220.499666,20.9,22,13,31,21,2.92,133.8416667
3299,2.0,2006.0,7.0,26.0,22.0,252.1105763,21.1,22,13,31,21,2.92,133.75
3300,2.0,2006.0,7.0,26.0,23.0,270.1839179,21.1,22,13,31,21,2.92,133.6416667
3301,2.0,2006.0,7.0,26.0,24.0,257.205378,21.1,22,13,31,21,2.92,133.5166667
3302,2.0,2006.0,7.0,27.0,1.0,234.8280423,21.1,23,13,31,21,2.92,133.3833333
3303,2.0,2006.0,7.0,27.0,2.0,226.9954242,21.1,23,13,31,21,2.92,133.2416667
3304,2.0,2006.0,7.0,27.0,3.0,227.6453482,21.1,23,13,31,21,2.92,133.0833333
3305,2.0,2006.0,7.0,27.0,4.0,227.7229041,21.1,23,13,31,21,2.92,132.9166667
3306,2.0,2006.0,7.0,27.0,5.0,236.207931,21.1,23,13,31,21,2.93,132.7416667
3307,2.0,2006.0,7.0,27.0,6.0,259.5719429,21.1,23,13,31,21,2.93,132.5666667
3308,2.0,2006.0,7.0,27.0,7.0,276.2184014,21.3,23,13,31,21,2.93,132.3916667
3309,2.0,2006.0,7.0,27.0,8.0,266.3296492,21.3,23,13,31,21,2.93,132.2333333
3310,2.0,2006.0,7.0,27.0,9.0,245.2716026,21.3,23,13,31,21,2.93,132.0666667
3311,2.0,2006.0,7.0,27.0,10.0,233.6993571,21.3,23,13,31,21,2.93,131.9083333
3312,2.0,2006.0,7.0,27.0,11.0,238.2411505,21.4,23,13,31,21,2.93,131.7583333
3313,2.0,2006.0,7.0,27.0,12.0,261.0953686,22.1,24,13,31,21,2.93,131.6166667
3314,2.0,2006.0,7.0,27.0,13.0,300.7678466,22.7,25,13,31,21,2.93,131.4833333
3315,2.0,2006.0,7.0,27.0,14.0,350.1921619,23.2,25,13,32,22,2.93,131.35
3316,2.0,2006.0,7.0,27.0,15.0,383.7054115,24,29,14,32,22,2.93,131.2166667
3317,2.0,2006.0,7.0,27.0,16.0,378.6385249,24.6,31,14,32,22,2.93,131.0833333
3318,2.0,2006.0,7.0,27.0,17.0,342.8942437,24.9,31,14,31,22,2.93,130.9583333
3319,2.0,2006.0,7.0,27.0,18.0,295.1876479,27.4,33,19,31,22,2.93,130.8333333
3320,2.0,2006.0,7.0,27.0,19.0,266.911359,32.4,39,23,30,22,2.93,130.7166667
3321,2.0,2006.0,7.0,27.0,20.0,281.2130866,35.7,56,23,36,24,2.93,130.6
3322,2.0,2006.0,7.0,27.0,21.0,315.5833503,38.4,65,24,37,29,2.93,130.4916667
3323,2.0,2006.0,7.0,27.0,22.0,348.4434234,40.7,72,25,36,28,2.92,130.3833333
3324,2.0,2006.0,7.0,27.0,23.0,407.5947841,45.4,80,28,36,27,2.91,130.2833333
3325,2.0,2006.0,7.0,27.0,24.0,526.4366021,50.7,93,29,34,26,2.9,130.1916667
3326,2.0,2006.0,7.0,28.0,1.0,711.3786063,54.8,103,31,34,27,2.89,130.1083333
3327,2.0,2006.0,7.0,28.0,2.0,961.3497556,58.5,106,32,29,25,2.89,130.0333333
3328,2.0,2006.0,7.0,28.0,3.0,1272.345368,62.5,116,49,27,26,2.89,129.9666667
3329,2.0,2006.0,7.0,28.0,4.0,1634.165801,72.1,116,56,26,27,2.95,129.9083333
3330,2.0,2006.0,7.0,28.0,5.0,2014.765212,79.7,116,62,21,26,3.04,129.8583333
3331,2.0,2006.0,7.0,28.0,6.0,2423.819747,85.3,118,72,29,47,3.18,129.8166667
3332,2.0,2006.0,7.0,28.0,7.0,3059.7397,91.4,122,75,44,61,3.45,129.7916667
3333,2.0,2006.0,7.0,28.0,8.0,4066.954904,97.8,125,86,50,73,4.68,129.775
3334,2.0,2006.0,7.0,28.0,9.0,5185.239198,106.8,128,90,55,76,5.26,129.775
3335,2.0,2006.0,7.0,28.0,10.0,6094.171626,113.3,130,92,63,87,5.58,129.7916667
3336,2.0,2006.0,7.0,28.0,11.0,6637.208051,117.1,136,93,74,98,5.9,129.8166667
3337,2.0,2006.0,7.0,28.0,12.0,6750.333742,120.7,141,94,95,101,6.23,129.8583333
3338,2.0,2006.0,7.0,28.0,13.0,6575.774762,123.6,147,95,96,107,6.55,129.9166667
3339,2.0,2006.0,7.0,28.0,14.0,6282.734169,126.6,149,100,110,110,6.88,130
3340,2.0,2006.0,7.0,28.0,15.0,5942.082186,128.7,149,104,114,111,7.2,130.1166667
3341,2.0,2006.0,7.0,28.0,16.0,5600.405223,131.1,149,107,121,112,7.52,130.2666667
3342,2.0,2006.0,7.0,28.0,17.0,5305.487236,134.1,153,107,123,115,7.74,130.4416667
3343,2.0,2006.0,7.0,28.0,18.0,5099.528712,135,156,107,126,118,8.06,130.6416667
3344,2.0,2006.0,7.0,28.0,19.0,5001.198688,134.1,159,107,130,122,8.39,130.85
3345,2.0,2006.0,7.0,28.0,20.0,5032.944622,133.1,164,107,131,123,8.76,131.0833333
3346,2.0,2006.0,7.0,28.0,21.0,5255.859106,131.8,166,107,131,123,8.75,131.325
3347,2.0,2006.0,7.0,28.0,22.0,5681.877038,132.6,169,106,132,124,8.72,131.5833333
3348,2.0,2006.0,7.0,28.0,23.0,6087.657409,131.3,168,106,132,124,8.68,131.85
3349,2.0,2006.0,7.0,28.0,24.0,6239.639908,130.4,167,106,132,126,8.59,132.1166667
3350,2.0,2006.0,7.0,29.0,1.0,6098.662915,130.9,164,106,133,126,8.5,132.3833333
3351,2.0,2006.0,7.0,29.0,2.0,5706.999567,132.1,162,106,136,127,8.39,132.65
3352,2.0,2006.0,7.0,29.0,3.0,5238.263323,135.4,162,107,139,127,8.27,132.9083333
3353,2.0,2006.0,7.0,29.0,4.0,4871.484066,137.9,163,107,145,127,8.16,133.1583333
3354,2.0,2006.0,7.0,29.0,5.0,4676.017047,142.4,165,115,157,127,8.03,133.4083333
3355,2.0,2006.0,7.0,29.0,6.0,4710.62863,149,165,119,158,127,7.95,133.65
3356,2.0,2006.0,7.0,29.0,7.0,5101.40426,153.1,169,119,160,127,7.97,133.9
3357,2.0,2006.0,7.0,29.0,8.0,5905.210531,157.5,169,126,159,144,8.07,134.1333333
3358,2.0,2006.0,7.0,29.0,9.0,6834.719532,163,179,127,159,156,8.31,134.3666667
3359,2.0,2006.0,7.0,29.0,10.0,7558.072984,169.5,184,128,153,156,8.58,134.5916667
3360,2.0,2006.0,7.0,29.0,11.0,7909.485615,176.1,184,128,152,168,9.22,134.8166667
3361,2.0,2006.0,7.0,29.0,12.0,7818.601665,180.2,183,128,153,176,9.66,135.05
3362,2.0,2006.0,7.0,29.0,13.0,7430.710414,182.7,183,128,156,184,9.68,135.2916667
3363,2.0,2006.0,7.0,29.0,14.0,6928.135126,184.3,183,128,157,186,9.6,135.525
3364,2.0,2006.0,7.0,29.0,15.0,6425.689982,185.5,183,128,155,188,9.46,135.775
3365,2.0,2006.0,7.0,29.0,16.0,5993.694874,186.6,183,128,157,192,9.35,136.025
3366,2.0,2006.0,7.0,29.0,17.0,5592.001649,186.8,183,128,158,194,9.21,136.275
3367,2.0,2006.0,7.0,29.0,18.0,5172.359719,186.9,183,128,159,194,9.02,136.5333333
3368,2.0,2006.0,7.0,29.0,19.0,4764.576811,186.9,183,128,160,193,8.78,136.7916667
3369,2.0,2006.0,7.0,29.0,20.0,4406.145812,186.9,183,128,149,193,8.51,137.0583333
3370,2.0,2006.0,7.0,29.0,21.0,4087.241935,186.8,183,128,132,192,8.24,137.3333333
3371,2.0,2006.0,7.0,29.0,22.0,3793.165584,186.1,183,127,126,190,7.98,137.6083333
3372,2.0,2006.0,7.0,29.0,23.0,3537.035585,185.5,182,127,120,189,7.75,137.875
3373,2.0,2006.0,7.0,29.0,24.0,3331.977677,185,181,127,112,166,7.52,138.1333333
3374,2.0,2006.0,7.0,30.0,1.0,3163.326817,184.2,181,122,100,148,7.32,138.3833333
3375,2.0,2006.0,7.0,30.0,2.0,3010.974073,183.6,177,118,79,136,7.12,138.625
3376,2.0,2006.0,7.0,30.0,3.0,2860.825742,183.3,175,118,78,131,6.94,138.8416667
3377,3.0,2007.0,8.0,3.0,17.0,221.050131,11.4,6,6,0,1,2.64,129.3833333
3378,3.0,2007.0,8.0,3.0,18.0,209.9806227,12.1,6,6,0,1,2.63,129.3833333
3379,3.0,2007.0,8.0,3.0,19.0,200.3431661,12.2,6,6,0,1,2.62,129.3833333
3380,3.0,2007.0,8.0,3.0,20.0,192.3595756,12.5,6,6,1,0,2.62,129.375
3381,3.0,2007.0,8.0,3.0,21.0,185.3640845,12.8,6,6,1,0,2.61,129.3666667
3382,3.0,2007.0,8.0,3.0,22.0,178.5951288,12.8,6,6,1,0,2.6,129.3583333
3383,3.0,2007.0,8.0,3.0,23.0,171.8530416,13.6,6,6,1,0,2.59,129.35
3384,3.0,2007.0,8.0,3.0,24.0,165.2942756,15.1,7,7,1,0,2.58,129.3416667
3385,3.0,2007.0,8.0,4.0,1.0,159.1661743,16.1,23,7,1,0,2.58,129.3416667
3386,3.0,2007.0,8.0,4.0,2.0,153.8496211,16.8,23,5,1,0,2.57,129.3333333
3387,3.0,2007.0,8.0,4.0,3.0,149.853507,16.8,20,5,1,0,2.55,129.3333333
3388,3.0,2007.0,8.0,4.0,4.0,148.0652141,16.6,20,2,1,0,2.55,129.3333333
3389,3.0,2007.0,8.0,4.0,5.0,149.5454635,16.2,20,2,1,0,2.54,129.3416667
3390,3.0,2007.0,8.0,4.0,6.0,155.6698433,14.1,20,1,1,0,2.54,129.35
3391,3.0,2007.0,8.0,4.0,7.0,168.1144548,11.6,20,1,1,0,2.53,129.3583333
3392,3.0,2007.0,8.0,4.0,8.0,189.4425861,10.6,20,1,1,0,2.52,129.3666667
3393,3.0,2007.0,8.0,4.0,9.0,221.4961625,10.3,19,1,1,3,2.52,129.3833333
3394,3.0,2007.0,8.0,4.0,10.0,262.3444714,9.8,21,1,1,3,2.52,129.4
3395,3.0,2007.0,8.0,4.0,11.0,309.4154423,12.5,26,1,1,3,2.51,129.4166667
3396,3.0,2007.0,8.0,4.0,12.0,361.3442105,18.3,35,11,1,3,2.51,129.4333333
3397,3.0,2007.0,8.0,4.0,13.0,416.9136332,22.8,39,11,1,3,2.51,129.4416667
3398,3.0,2007.0,8.0,4.0,14.0,474.2902475,27.7,44,15,1,17,2.51,129.4416667
3399,3.0,2007.0,8.0,4.0,15.0,532.3304131,34,55,26,1,26,2.54,129.45
3400,3.0,2007.0,8.0,4.0,16.0,593.2660985,43.3,64,31,3,26,2.58,129.4583333
3401,3.0,2007.0,8.0,4.0,17.0,659.6292737,45.7,67,32,11,39,2.62,129.4583333
3402,3.0,2007.0,8.0,4.0,18.0,731.7763037,46.3,68,32,33,46,2.66,129.4666667
3403,3.0,2007.0,8.0,4.0,19.0,809.431484,47.3,71,32,35,47,2.74,129.475
3404,3.0,2007.0,8.0,4.0,20.0,891.9664351,48.1,71,32,35,48,2.89,129.4833333
3405,3.0,2007.0,8.0,4.0,21.0,979.3979909,49.6,73,33,35,48,3.18,129.4833333
3406,3.0,2007.0,8.0,4.0,22.0,1074.676514,50.7,73,33,41,48,3.77,129.4833333
3407,3.0,2007.0,8.0,4.0,23.0,1180.901824,53.2,73,35,43,49,4.19,129.5833333
3408,3.0,2007.0,8.0,4.0,24.0,1298.838041,56.5,73,38,45,51,4.43,129.5916667
3409,3.0,2007.0,8.0,5.0,1.0,1429.29736,59.1,73,39,79,56,4.61,129.6083333
3410,3.0,2007.0,8.0,5.0,2.0,1575.61999,60.2,73,39,90,65,4.74,129.6333333
3411,3.0,2007.0,8.0,5.0,3.0,1741.588108,60.6,73,43,91,69,4.83,129.6583333
3412,3.0,2007.0,8.0,5.0,4.0,1930.223748,62.5,75,44,91,70,4.93,129.6916667
3413,3.0,2007.0,8.0,5.0,5.0,2142.9818,64.5,76,53,92,72,5.06,129.7416667
3414,3.0,2007.0,8.0,5.0,6.0,2375.808706,70,77,57,92,78,5.16,129.7833333
3415,3.0,2007.0,8.0,5.0,7.0,2621.980591,75.9,77,58,92,79,5.29,129.8333333
3416,3.0,2007.0,8.0,5.0,8.0,2869.600756,82.5,78,60,92,89,5.69,129.8916667
3417,3.0,2007.0,8.0,5.0,9.0,3105.020971,87.7,78,62,94,146,6.29,129.9583333
3418,3.0,2007.0,8.0,5.0,10.0,3312.759716,93.5,78,68,94,186,7.03,130.0333333
3419,3.0,2007.0,8.0,5.0,11.0,3478.231719,97.8,79,70,95,204,7.7,130.025
3420,3.0,2007.0,8.0,5.0,12.0,3592.26999,99.5,80,70,96,216,8.1,130.1166667
3421,3.0,2007.0,8.0,5.0,13.0,3648.191784,99.7,80,70,97,218,8.32,130.2166667
3422,3.0,2007.0,8.0,5.0,14.0,3645.109618,99.7,80,70,99,219,8.38,130.3333333
3423,3.0,2007.0,8.0,5.0,15.0,3588.371991,99.7,80,70,99,219,8.31,130.4583333
3424,3.0,2007.0,8.0,5.0,16.0,3485.142589,99.7,80,70,99,219,8.11,130.5833333
3425,3.0,2007.0,8.0,5.0,17.0,3344.739565,99.7,80,70,99,219,7.89,130.7166667
3426,3.0,2007.0,8.0,5.0,18.0,3177.233757,99.7,80,70,99,219,7.66,130.8666667
3427,3.0,2007.0,8.0,5.0,19.0,2993.552304,99.7,80,70,99,219,7.42,131.0166667
3428,3.0,2007.0,8.0,5.0,20.0,2804.16229,99.7,80,70,99,219,7.18,131.175
3429,3.0,2007.0,8.0,5.0,21.0,2616.834286,99.8,80,70,99,219,6.94,131.3333333
3430,3.0,2007.0,8.0,5.0,22.0,2438.2522,100.1,80,70,99,219,6.73,131.4916667
3431,3.0,2007.0,8.0,5.0,23.0,2273.449797,100.7,81,76,102,219,6.53,131.6416667
3432,3.0,2007.0,8.0,5.0,24.0,2126.566223,101.9,81,77,106,219,6.36,131.7916667
3433,3.0,2007.0,8.0,6.0,1.0,1999.812287,102.2,81,77,106,220,6.2,131.9333333
3434,3.0,2007.0,8.0,6.0,2.0,1894.826086,102.2,81,77,106,220,6.05,132.0666667
3435,3.0,2007.0,8.0,6.0,3.0,1812.883211,102.2,81,77,106,217,5.91,132.1916667
3436,3.0,2007.0,8.0,6.0,4.0,1755.108243,101.5,81,77,106,217,5.78,132.3166667
