?�수?�상번호,???????�간,?�입???�역?�균강수,강우(A지??,강우(B지??,강우(C지??,강우(D지??,?�위(E지??,?�위(D지??,,,,
15,2011,7,11,20,1595.182124,48.682,31,32,43,35,4.71,137.79375
15,2011,7,11,21,1587.970583,44.0016,21,32,43,35,4.69,137.7875
15,2011,7,11,22,1587.02359,42.7722,33,32,43,36,4.68,137.78125
15,2011,7,11,23,1591.853236,44.4098,34,36,46,46,4.67,137.775
15,2011,7,11,24,1601.577718,46.5429,36,37,50,47,4.7,137.76875
15,2011,7,12,1,1615.211679,47.7383,38,37,55,49,4.73,137.7625
15,2011,7,12,2,1631.355547,47.7996,38,37,58,42,4.72,137.75
15,2011,7,12,3,1648.506197,47.9164,38,37,58,42,4.7,137.7375
15,2011,7,12,4,1665.160503,48.4927,38,37,58,45,4.69,137.725
15,2011,7,12,5,1680.35442,48.883,38,37,58,45,4.67,137.7125
15,2011,7,12,6,1695.280224,50.8374,38,37,57,45,4.66,137.7
15,2011,7,12,7,1711.669269,54.1286,40,40,55,45,4.68,137.6875
15,2011,7,12,8,1730.812393,57.7201,46,43,56,49,4.72,137.675
15,2011,7,12,9,1752.238347,60.6605,48,47,66,52,4.82,137.65625
15,2011,7,12,10,1775.035365,62.4837,48,47,69,61,4.87,137.6375
15,2011,7,12,11,1798.288857,63.5935,49,47,69,68,4.98,137.61875
15,2011,7,12,12,1821.072948,63.6818,49,47,65,68,5.05,137.60625
15,2011,7,12,13,1842.458941,63.7231,49,46,60,66,5.09,137.59375
15,2011,7,12,14,1861.590286,63.7942,49,43,55,61,5.12,137.58125
15,2011,7,12,15,1877.89901,63.9901,49,41,48,57,5.13,137.56875
15,2011,7,12,16,1890.889287,63.0079,49,40,45,51,5.14,137.55625
15,2011,7,12,17,1900.265288,61.2104,49,40,46,45,5.16,137.54375
15,2011,7,12,18,1906.531184,59.5864,49,42,46,43,5.18,137.53125
15,2011,7,12,19,1910.391143,59.6779,47,42,46,43,5.2,137.51875
15,2011,7,12,20,1912.371089,64.7337,46,42,46,43,5.22,137.50625
15,2011,7,12,21,1912.283965,68.986,53,41,46,45,5.2,137.49375
15,2011,7,12,22,1909.764468,69.6107,66,41,49,46,5.22,137.48125
15,2011,7,12,23,1904.447296,69.1229,67,41,48,46,5.31,137.46875
15,2011,7,12,24,1896.381803,68.6487,67,41,48,46,5.35,137.45625
15,2011,7,13,1,1887.27598,68.3524,68,41,48,46,5.37,137.45
15,2011,7,13,2,1879.252473,67.9773,68,36,48,45,5.4,137.44375
15,2011,7,13,3,1873.747196,67.5069,68,33,47,45,5.4,137.4375
15,2011,7,13,4,1869.44912,65.7461,67,28,48,45,5.41,137.43125
15,2011,7,13,5,1864.360483,62.2586,63,26,48,44,5.43,137.425
15,2011,7,13,6,1856.581435,58.3505,62,25,48,44,5.45,137.41875
15,2011,7,13,7,1844.603783,54.2675,61,25,48,44,5.47,137.4125
15,2011,7,13,8,1827.017248,48.7643,59,25,48,44,5.48,137.40625
15,2011,7,13,9,1802.714573,46.5182,58,25,48,44,5.45,137.4
15,2011,7,13,10,1771.800586,46.3258,58,25,48,44,5.38,137.4
15,2011,7,13,11,1734.68314,46.2841,58,24,48,44,5.31,137.4
15,2011,7,13,12,1691.942608,46.2841,58,24,48,44,5.24,137.4
15,2011,7,13,13,1644.849453,46.1597,58,25,48,44,5.17,137.4
15,2011,7,13,14,1594.846658,46.1853,58,25,40,44,5.11,137.40625
15,2011,7,13,15,1543.430875,45.9532,57,24,36,44,5.04,137.4125
15,2011,7,13,16,1492.313418,45.5651,57,24,31,43,4.97,137.4125
15,2011,7,13,17,1443.25927,45.116,56,24,28,33,4.91,137.4125
15,2011,7,13,18,1398.033413,44.9,56,25,28,32,4.84,137.40625
15,2011,7,13,19,1357.948682,44.9526,55,25,28,30,4.79,137.4
15,2011,7,13,20,1322.509316,44.939,55,25,28,30,4.75,137.3875
15,2011,7,13,21,1290.76741,45.2267,54,25,28,30,4.69,137.36875
15,2011,7,13,22,1261.92007,45.7833,53,25,28,27,4.63,137.35
15,2011,7,13,23,1235.744457,45.9909,52,25,27,27,4.61,137.325
15,2011,7,13,24,1212.162745,46.064,52,25,17,28,4.58,137.3
15,2011,7,14,1,1190.919009,46.0265,52,26,12,28,4.54,137.275
15,2011,7,14,2,1171.044923,46.0362,52,26,8,24,4.5,137.24375
15,2011,7,14,3,1151.394063,46.1191,52,21,6,20,4.46,137.2125
15,2011,7,14,4,1131.110229,46.4151,52,20,5,11,4.41,137.18125
15,2011,7,14,5,1110.498136,46.653,53,20,5,4,4.37,137.14375
15,2011,7,14,6,1090.152725,46.1863,53,20,5,4,4.33,137.1
15,2011,7,14,7,1070.676367,42.8961,41,16,6,4,4.31,137.05
15,2011,7,14,8,1052.701158,40.7655,44,15,5,4,4.26,137
15,2011,7,14,9,1036.866621,38.615,45,15,5,4,4.22,136.95
15,2011,7,14,10,1023.781106,36.7747,43,15,5,4,4.19,136.9
15,2011,7,14,11,1013.928259,36.8887,44,15,5,4,4.16,136.84375
15,2011,7,14,12,1007.76055,37.4328,48,15,5,7,4.13,136.79375
15,2011,7,14,13,1005.730446,37.4135,54,15,2,7,4.1,136.74375
15,2011,7,14,14,1008.311379,37.3955,56,26,2,7,4.08,136.69375
15,2011,7,14,15,1016.060618,38.4296,56,23,2,5,4.05,136.64375
15,2011,7,14,16,1029.556393,37.6662,54,22,3,7,4.03,136.59375
15,2011,7,14,17,1049.440326,35.6429,48,39,3,7,4.04,136.55
15,2011,7,14,18,1076.607607,36.4661,46,44,3,7,4.04,136.5
15,2011,7,14,19,1112.016821,41.353,46,44,2,9,4.11,136.45
15,2011,7,14,20,1156.01832,44.7457,46,44,6,21,4.2,136.40625
15,2011,7,14,21,1206.529531,45.9315,55,44,11,24,4.31,136.35
15,2011,7,14,22,1260.859655,46.8905,60,44,12,24,4.49,136.29375
15,2011,7,14,23,1316.486359,47.2277,61,44,12,24,4.62,136.2375
15,2011,7,14,24,1371.561195,47.2595,61,44,12,24,4.68,136.1875
15,2011,7,15,1,1424.404185,46.9976,63,44,12,24,4.69,136.13125
15,2011,7,15,2,1473.873491,46.7422,63,42,12,24,4.7,136.075
15,2011,7,15,3,1520.97983,46.5396,63,42,12,24,4.72,136.01875
15,2011,7,15,4,1567.272061,46.3299,63,42,12,24,4.75,135.9625
15,2011,7,15,5,1613.754152,45.1683,62,42,12,24,4.83,135.90625
15,2011,7,15,6,1659.250511,40.98,55,47,12,24,4.88,135.85
15,2011,7,15,7,1702.04066,40.111,42,51,12,24,5.02,135.8
15,2011,7,15,8,1740.404117,44.5337,44,52,18,28,5.15,135.775
15,2011,7,15,9,1772.649466,47.4715,46,52,23,41,5.29,135.76875
15,2011,7,15,10,1797.201533,47.752,45,52,32,42,5.37,135.79375
15,2011,7,15,11,1812.514208,47.8115,45,52,32,42,5.42,135.7875
15,2011,7,15,12,1817.504661,47.7891,45,52,33,42,5.44,135.7375
15,2011,7,15,13,1812.943175,47.744,45,52,33,42,5.43,135.7
15,2011,7,15,14,1800.063315,47.694,45,52,33,42,5.42,135.65625
15,2011,7,15,15,1780.12596,47.6346,45,52,33,43,5.39,135.61875
15,2011,7,15,16,1754.501251,47.6346,45,52,33,43,5.36,135.58125
15,2011,7,15,17,1724.586647,47.6346,45,52,33,43,5.32,135.55
15,2011,7,15,18,1691.736173,47.6346,45,52,33,42,5.3,135.525
15,2011,7,15,19,1657.130138,47.6346,45,52,33,42,5.26,135.5125
15,2011,7,15,20,1621.905419,47.6346,45,52,33,42,5.21,135.5
15,2011,7,15,21,1587.129477,47.6718,45,51,33,42,5.15,135.48125
15,2011,7,15,22,1553.592107,48.0149,46,51,32,42,5.09,135.4625
15,2011,7,15,23,1522.013687,48.2943,46,51,32,42,5.04,135.44375
15,2011,7,15,24,1492.617619,48.6037,46,51,32,42,4.98,135.4
15,2011,7,16,1,1463.639398,48.68,46,51,32,42,4.93,135.33125
15,2011,7,16,2,1432.817547,48.7395,46,50,32,42,4.88,135.24375
15,2011,7,16,3,1397.890584,48.9407,46,50,32,42,4.82,135.1875
15,2011,7,16,4,1357.453611,49.1459,46,50,32,42,4.78,135.16875
15,2011,7,16,5,1313.528049,48.8739,47,50,32,42,4.73,135.15625
15,2011,7,16,6,1268.9919,48.1822,47,50,32,39,4.67,135.15625
15,2011,7,16,7,1226.450148,47.3566,47,50,31,39,4.62,135.15
15,2011,7,16,8,1187.415709,46.3463,47,50,31,39,4.57,135.14375
15,2011,7,16,9,1153.128483,46.056,47,49,31,39,4.53,135.13125
15,2011,7,16,10,1124.6395,46.0246,47,49,31,36,4.48,135.125
15,2011,7,16,11,1102.244319,46.0004,47,49,27,36,4.43,135.10625
15,2011,7,16,12,1086.049633,45.9736,47,49,22,36,4.38,135.0875
15,2011,7,16,13,1075.69414,45.92,47,49,21,34,4.34,135.08125
15,2011,7,16,14,1068.944562,45.6141,46,49,21,22,4.29,135.075
15,2011,7,16,15,1063.099629,45.3762,46,49,21,19,4.25,135.06875
15,2011,7,16,16,1055.976379,45.1937,46,49,21,19,4.21,135.06875
15,2011,7,16,17,1047.46508,44.6459,42,49,21,19,4.18,135.0625
15,2011,7,16,18,1037.974311,44.1217,39,49,21,19,4.15,135.05625
15,2011,7,16,19,1027.946265,45.3413,39,51,21,19,4.14,135.05
15,2011,7,16,20,1017.957592,48.3533,43,51,21,19,4.17,135.04375
15,2011,7,16,21,1008.618561,48.3883,52,51,30,41,4.14,135.0375
15,2011,7,16,22,1000.539438,47.7829,46,40,30,43,4.14,135.025
15,2011,7,16,23,994.1077789,47.709,44,40,24,43,4.13,135.01875
15,2011,7,16,24,988.8202885,47.1796,44,38,19,43,4.09,135.0125
15,2011,7,17,1,983.9509611,45.9546,44,18,10,43,4.05,135.0125
15,2011,7,17,2,979.0009572,45.1968,45,13,10,39,4.02,135.00625
15,2011,7,17,3,974.3801051,46.8205,48,13,9,26,3.99,135.00625
15,2011,7,17,4,970.7253996,45.6089,50,13,9,26,3.98,135.00625
15,2011,7,17,5,968.6345874,38.9443,56,13,10,38,4.02,135.00625
15,2011,7,17,6,968.5484212,33.9095,56,13,10,38,4.14,135.00625
15,2011,7,17,7,970.8684055,31.6139,51,13,10,38,4.27,135.00625
15,2011,7,17,8,975.6775338,30.5666,50,13,10,38,4.28,135
15,2011,7,17,9,981.7847551,30.1881,50,13,10,37,4.26,135
15,2011,7,17,10,987.6805073,30.0852,48,13,10,37,4.22,135
15,2011,7,17,11,992.0279753,30.0852,48,13,10,37,4.19,135
15,2011,7,17,12,994.1813307,30.0852,48,13,10,37,4.14,135
15,2011,7,17,13,993.6674918,30.1733,48,13,10,37,4.1,135
15,2011,7,17,14,990.0509294,30.2012,48,8,10,38,4.08,135.00625
15,2011,7,17,15,983.046325,30.1595,48,4,10,38,4.06,135.00625
15,2011,7,17,16,972.4059126,29.1002,48,3,10,38,4.04,135.0125
15,2011,7,17,17,957.8819262,25.3844,45,3,10,38,4.04,135.01875
15,2011,7,17,18,939.6490732,19.9954,43,3,10,38,4.03,135.025
15,2011,7,17,19,919.5719556,17.0283,43,3,10,38,4.02,135.025
15,2011,7,17,20,899.9376486,16.7769,43,3,10,38,4,135.025
15,2011,7,17,21,882.5065511,16.7465,43,3,10,38,3.96,135.025
15,2011,7,17,22,866.9323545,16.7247,43,3,10,38,3.94,135.025
15,2011,7,17,23,852.3420739,16.7247,43,3,10,38,3.9,135.01875
15,2011,7,17,24,837.7870768,16.6946,43,3,10,38,3.87,135.01875
15,2011,7,18,1,822.0161413,16.6946,43,3,10,38,3.84,135.01875
15,2011,7,18,2,803.7023985,16.6946,43,3,10,38,3.81,135.025
15,2011,7,18,3,781.5329763,16.6946,43,3,10,38,3.78,135.025
15,2011,7,18,4,754.2509912,16.6946,43,3,10,38,3.76,135.025
15,2011,7,18,5,720.6135571,16.6946,43,3,10,38,3.73,135.025
16,2011,7,26,5,285.9727259,26.7789,40,25,3,24,2.57,133.38125
16,2011,7,26,6,279.4357477,26.7789,40,25,3,24,2.56,133.375
16,2011,7,26,7,273.7698757,26.7966,40,25,3,24,2.56,133.36875
16,2011,7,26,8,269.7809902,26.7867,40,25,3,24,2.54,133.3625
16,2011,7,26,9,266.6779558,26.7722,40,25,3,24,2.53,133.35625
16,2011,7,26,10,263.2703831,26.6811,40,25,3,24,2.51,133.35
16,2011,7,26,11,258.7558318,26.6811,36,25,3,23,2.5,133.34375
16,2011,7,26,12,253.8836573,26.5915,30,25,3,23,2.48,133.3375
16,2011,7,26,13,249.7911643,25.7193,23,25,3,23,2.47,133.33125
16,2011,7,26,14,247.2627564,25.521,23,25,3,23,2.46,133.325
16,2011,7,26,15,245.6712346,25.4546,23,25,3,21,2.44,133.31875
16,2011,7,26,16,244.1664801,25.4104,23,25,3,21,2.43,133.3125
16,2011,7,26,17,242.418298,24.8048,23,25,3,21,2.42,133.30625
16,2011,7,26,18,240.2264744,24.7077,23,25,3,21,2.41,133.3
16,2011,7,26,19,237.429161,24.7077,23,25,2,21,2.4,133.3
16,2011,7,26,20,234.0179722,24.7081,23,26,2,21,2.39,133.3
16,2011,7,26,21,230.0228876,25.2926,23,24,2,21,2.38,133.3
16,2011,7,26,22,225.5186966,27.654,24,12,2,21,2.37,133.3
16,2011,7,26,23,220.7594259,29.8534,25,18,0,22,2.36,133.3
16,2011,7,26,24,216.0439113,31.6001,23,16,0,22,2.36,133.3
16,2011,7,27,1,211.9638733,30.0472,27,15,1,25,2.36,133.29375
16,2011,7,27,2,210.2825694,27.3493,31,15,1,7,2.36,133.2875
16,2011,7,27,3,212.3021294,24.9221,27,15,1,4,2.36,133.28125
16,2011,7,27,4,216.3086348,21.8165,27,15,1,4,2.35,133.275
16,2011,7,27,5,219.8341552,21.0839,27,15,1,4,2.35,133.26875
16,2011,7,27,6,221.283072,20.8697,27,15,1,4,2.35,133.2625
16,2011,7,27,7,222.5490147,20.962,27,15,1,4,2.34,133.25625
16,2011,7,27,8,226.3979249,21.482,27,15,1,4,2.34,133.25
16,2011,7,27,9,236.1048065,22.3574,27,16,1,4,2.34,133.24375
16,2011,7,27,10,256.9809136,26.3703,28,29,1,4,2.34,133.2375
16,2011,7,27,11,294.846563,37.017,60,34,1,4,2.35,133.23125
16,2011,7,27,12,357.0595157,46.1594,84,35,1,4,2.39,133.225
16,2011,7,27,13,457.1273109,50.2753,86,40,2,17,2.5,133.21875
16,2011,7,27,14,608.5757024,54.0942,86,48,3,20,2.62,133.2125
16,2011,7,27,15,818.8535251,60.2541,86,55,12,50,2.79,133.16875
16,2011,7,27,16,1093.890384,63.4009,86,58,13,63,3.48,133.125
16,2011,7,27,17,1433.050481,68.2625,98,57,17,69,4.79,133.0875
16,2011,7,27,18,1809.436407,69.7107,100,57,19,79,5.69,133.05
16,2011,7,27,19,2189.585347,70.1689,103,57,28,79,6.39,133.0125
16,2011,7,27,20,2542.028731,72.0846,120,57,28,79,6.95,132.975
16,2011,7,27,21,2843.274956,74.495,125,58,28,79,7.36,132.9375
16,2011,7,27,22,3075.731661,75.643,130,58,29,84,7.69,132.90625
16,2011,7,27,23,3237.426486,77.4891,130,58,29,84,7.81,132.88125
16,2011,7,27,24,3330.292069,79.2197,130,60,29,86,7.82,132.8625
16,2011,7,28,1,3357.947984,79.8788,131,61,29,89,7.82,132.84375
16,2011,7,28,2,3330.761541,80.3009,131,61,29,96,7.75,132.8375
16,2011,7,28,3,3260.786987,80.4899,131,61,29,97,7.76,132.8375
16,2011,7,28,4,3159.621757,80.5744,131,61,29,97,7.71,132.84375
16,2011,7,28,5,3037.036049,80.5491,132,61,29,97,7.55,132.85625
16,2011,7,28,6,2902.343251,80.7288,132,61,29,97,7.36,132.88125
16,2011,7,28,7,2763.582538,80.8138,132,61,29,97,7.18,132.95
16,2011,7,28,8,2623.696235,80.8138,132,61,29,97,6.99,133.025
16,2011,7,28,9,2484.44099,80.8331,132,61,29,97,6.84,133.10625
16,2011,7,28,10,2347.927608,80.8649,132,61,29,97,6.67,133.19375
16,2011,7,28,11,2216.355436,80.8649,132,61,29,97,6.49,133.2875
16,2011,7,28,12,2091.77995,80.9066,132,61,29,97,6.31,133.3875
16,2011,7,28,13,1975.681147,80.9066,132,61,29,97,6.14,133.49375
16,2011,7,28,14,1869.39516,80.9066,132,61,29,97,5.98,133.59375
16,2011,7,28,15,1773.672401,80.942,132,61,29,97,5.83,133.69375
16,2011,7,28,16,1686.920423,80.9837,132,61,28,97,5.7,133.79375
16,2011,7,28,17,1606.961064,81.1686,132,61,28,96,5.57,133.89375
16,2011,7,28,18,1532.178654,81.1754,133,61,28,96,5.43,133.9875
16,2011,7,28,19,1463.207506,81.2223,133,61,28,93,5.33,134.075
16,2011,7,28,20,1400.916969,81.6912,133,61,28,93,5.19,134.1625
16,2011,7,28,21,1344.866552,81.7546,153,61,28,93,5.1,134.24375
16,2011,7,28,22,1294.288303,81.7546,153,61,28,93,5.01,134.3125
16,2011,7,28,23,1248.548524,81.8381,153,61,28,93,4.91,134.38125
16,2011,7,28,24,1207.550512,81.8381,153,61,28,93,4.83,134.44375
16,2011,7,29,1,1171.331818,81.8381,153,61,28,93,4.74,134.5
16,2011,7,29,2,1139.862918,81.8381,153,61,28,93,4.67,134.55
16,2011,7,29,3,1112.845995,81.8381,153,61,28,93,4.6,134.6
16,2011,7,29,4,1089.91616,81.8381,153,60,27,93,4.54,134.64375
16,2011,7,29,5,1070.194147,81.8381,153,56,26,93,4.48,134.68125
16,2011,7,29,6,1050.743182,82.1353,153,58,17,93,4.46,134.71875
16,2011,7,29,7,1029.014326,82.6174,153,53,16,80,4.43,134.75
16,2011,7,29,8,1006.067489,80.769,150,52,13,77,4.39,134.775
16,2011,7,29,9,983.8647934,79.4405,147,52,11,50,4.34,134.8
16,2011,7,29,10,963.6919844,78.4442,143,52,5,38,4.27,134.825
16,2011,7,29,11,944.1293031,78.0155,140,52,6,32,4.2,134.85
16,2011,7,29,12,923.080614,77.9487,138,52,12,22,4.13,134.86875
16,2011,7,29,13,899.1752249,78.0107,138,52,13,22,4.1,134.8875
16,2011,7,29,14,873.9442155,77.8986,138,52,20,22,4.01,134.90625
16,2011,7,29,15,849.6441085,77.8569,138,52,20,22,3.96,134.91875
16,2011,7,29,16,828.0141578,77.863,138,52,20,17,3.91,134.93125
16,2011,7,29,17,808.7245426,78.1035,138,51,20,17,3.87,134.94375
16,2011,7,29,18,791.1305198,77.6443,138,38,20,15,3.83,134.95625
16,2011,7,29,19,775.396733,76.8426,137,33,21,12,3.79,134.9625
16,2011,7,29,20,761.8901727,73.1296,105,32,25,5,3.77,134.975
16,2011,7,29,21,750.7293651,62.5522,81,27,25,5,3.76,134.98125
16,2011,7,29,22,741.03898,53.4513,79,19,28,5,3.73,134.9875
16,2011,7,29,23,731.6952232,48.8922,79,12,31,6,3.71,134.99375
16,2011,7,29,24,721.7996853,45.4981,86,8,31,6,3.66,135
16,2011,7,30,1,711.3554976,38.5082,86,9,31,6,3.63,135.00625
16,2011,7,30,2,700.5911765,33.2811,74,9,31,6,3.59,135.00625
16,2011,7,30,3,690.476718,25.4066,70,9,31,6,3.56,135.00625
16,2011,7,30,4,684.9480381,22.5879,66,9,31,6,3.53,135.00625
16,2011,7,30,5,687.3689736,21.1679,49,8,31,6,3.5,135.00625
16,2011,7,30,6,695.8491239,19.1663,44,8,32,6,3.47,135.00625
16,2011,7,30,7,707.1845295,17.7252,39,11,33,6,3.45,135.00625
16,2011,7,30,8,718.4516289,18.1976,39,10,33,6,3.43,135.00625
16,2011,7,30,9,727.848454,18.379,39,10,34,8,3.42,135.00625
16,2011,7,30,10,733.8534351,18.628,40,11,35,12,3.42,135.00625
16,2011,7,30,11,735.1736355,20.2892,42,11,41,17,3.41,135.00625
16,2011,7,30,12,731.4306511,22.1919,46,11,45,22,3.42,135
16,2011,7,30,13,722.8197527,23.1748,48,12,50,23,3.43,135
16,2011,7,30,14,710.9163774,23.5851,48,13,56,23,3.44,135
16,2011,7,30,15,697.641004,24.0818,48,14,56,23,3.46,135
16,2011,7,30,16,684.9009317,24.7558,48,15,56,24,3.46,135
16,2011,7,30,17,674.5507424,25.3627,48,16,56,24,3.46,135
16,2011,7,30,18,668.4318384,26.1573,48,17,56,24,3.47,135
16,2011,7,30,19,667.6855948,26.4977,53,17,56,24,3.48,135
16,2011,7,30,20,670.653277,26.8423,54,17,56,24,3.49,135
16,2011,7,30,21,674.976123,26.9095,55,17,56,24,3.5,135
16,2011,7,30,22,678.5018196,26.8969,55,17,56,24,3.52,135
16,2011,7,30,23,679.9038487,26.8969,56,17,55,24,3.53,135
16,2011,7,30,24,678.5257635,26.917,56,17,55,24,3.54,135
16,2011,7,31,1,675.56561,26.9005,56,17,52,24,3.55,135
16,2011,7,31,2,672.685057,26.8588,56,17,51,24,3.56,135
16,2011,7,31,3,670.8218786,26.6685,55,17,45,21,3.57,135
16,2011,7,31,4,668.0182704,26.6299,55,17,43,20,3.57,135
16,2011,7,31,5,661.5925335,26.5171,55,17,36,20,3.59,135
16,2011,7,31,6,650.2908737,26.0482,35,17,36,20,3.59,135
16,2011,7,31,7,638.5711157,25.9848,35,17,36,20,3.58,135
16,2011,7,31,8,632.3189892,25.9848,35,17,36,20,3.6,135
16,2011,7,31,9,634.9849774,25.9013,35,17,36,20,3.59,135
16,2011,7,31,10,640.278578,25.943,35,17,35,20,3.58,135
16,2011,7,31,11,641.2173773,25.943,35,17,31,20,3.57,135
16,2011,7,31,12,637.7923026,25.9607,35,17,31,20,3.56,135
16,2011,7,31,13,631.7376167,25.9607,35,17,28,20,3.55,135
16,2011,7,31,14,624.5396846,25.9607,35,15,25,20,3.53,135
16,2011,7,31,15,616.6932807,25.9607,35,13,25,19,3.51,135
16,2011,7,31,16,608.4452822,25.6253,34,13,25,19,3.49,134.99375
16,2011,7,31,17,600.2211775,24.6077,33,13,25,18,3.47,134.9875
16,2011,7,31,18,593.1609017,24.1209,33,13,25,18,3.46,134.98125
16,2011,7,31,19,588.5830012,22.8427,33,14,25,18,3.44,134.975
16,2011,7,31,20,587.5708503,21.5442,32,14,25,18,3.42,134.96875
16,2011,7,31,21,590.2671344,21.1926,32,14,24,18,3.4,134.9625
16,2011,7,31,22,596.111653,21.1083,32,14,23,18,3.38,134.95625
16,2011,7,31,23,602.6733528,21.2968,33,14,23,18,3.36,134.95
16,2011,7,31,24,607.053467,22.177,33,14,22,18,3.34,134.94375
16,2011,8,1,1,607.2165189,22.8492,35,14,21,19,3.33,134.9375
16,2011,8,1,2,604.5801926,23.3252,36,14,15,19,3.31,134.93125
16,2011,8,1,3,601.4254619,23.6255,36,15,11,18,3.3,134.925
16,2011,8,1,4,599.3788847,24.7263,36,16,6,14,3.3,134.91875
16,2011,8,1,5,597.4493536,26.8343,36,16,0,9,3.3,134.9125
16,2011,8,1,6,593.9913448,27.6145,41,16,1,13,3.29,134.9
16,2011,8,1,7,588.1578356,27.7253,42,16,2,15,3.27,134.8875
16,2011,8,1,8,582.2958081,27.6568,42,16,2,16,3.26,134.88125
16,2011,8,1,9,578.9831377,27.606,35,15,2,16,3.26,134.875
16,2011,8,1,10,578.5272691,26.7972,31,15,2,15,3.28,134.86875
16,2011,8,1,11,580.6680398,26.6908,29,15,2,15,3.28,134.8625
16,2011,8,1,12,585.0202207,26.7513,29,15,2,15,3.27,134.85625
16,2011,8,1,13,590.6983187,26.8263,29,15,2,15,3.27,134.85
16,2011,8,1,14,596.6917743,27.1208,30,15,3,15,3.32,134.84375
16,2011,8,1,15,601.708389,27.049,32,12,3,15,3.38,134.8375
16,2011,8,1,16,603.3294073,26.6942,32,11,3,15,3.41,134.83125
16,2011,8,1,17,599.8743979,25.5952,32,10,3,15,3.41,134.825
16,2011,8,1,18,593.7427849,23.9091,32,9,3,15,3.4,134.81875
16,2011,8,1,19,588.3539557,21.9953,30,9,3,15,3.39,134.8125
16,2011,8,1,20,586.2619199,20.0842,28,9,3,15,3.39,134.80625
16,2011,8,1,21,586.5591748,17.9206,24,8,3,15,3.38,134.8
16,2011,8,1,22,587.4728397,16.0395,22,8,3,15,3.38,134.8
16,2011,8,1,23,587.5421961,15.8679,21,7,3,15,3.38,134.79375
16,2011,8,1,24,586.5551755,16.6766,21,7,3,23,3.36,134.7875
16,2011,8,2,1,584.6118717,16.7953,22,9,3,24,3.35,134.78125
16,2011,8,2,2,581.9368209,16.7771,23,8,3,24,3.34,134.775
16,2011,8,2,3,579.25233,16.46,23,8,3,25,3.34,134.76875
16,2011,8,2,4,577.3060923,15.7917,18,16,3,25,3.33,134.7625
16,2011,8,2,5,576.4495762,16.0458,17,17,4,25,3.33,134.75625
16,2011,8,2,6,576.9351939,17.4515,18,17,4,25,3.31,134.75
16,2011,8,2,7,578.7946068,18.5725,19,17,4,26,3.31,134.74375
16,2011,8,2,8,581.1764735,19.2788,21,17,5,26,3.29,134.7375
16,2011,8,2,9,583.0087019,19.4037,21,17,5,26,3.28,134.73125
16,2011,8,2,10,583.4366394,19.5046,21,17,6,27,3.28,134.725
16,2011,8,2,11,582.4753903,19.5827,21,17,6,27,3.28,134.71875
16,2011,8,2,12,580.3574987,19.6312,21,17,6,27,3.26,134.7125
16,2011,8,2,13,577.026017,19.8277,21,17,6,27,3.26,134.7
16,2011,8,2,14,571.266033,19.8746,21,18,6,27,3.26,134.69375
16,2011,8,2,15,562.0868764,19.9223,21,20,6,27,3.26,134.6875
16,2011,8,2,16,550.5528089,20.2869,21,21,6,27,3.25,134.68125
16,2011,8,2,17,538.2418256,20.6123,21,21,6,27,3.25,134.675
16,2011,8,2,18,526.7308987,20.8556,21,21,6,27,3.25,134.66875
16,2011,8,2,19,517.5929101,20.9345,22,21,6,26,3.24,134.6625
16,2011,8,2,20,512.3997192,21.0681,22,21,6,26,3.24,134.65625
16,2011,8,2,21,512.1068065,21.1649,22,21,5,25,3.23,134.65
16,2011,8,2,22,515.2041366,21.1661,22,21,4,25,3.23,134.64375
16,2011,8,2,23,519.5652953,21.2391,22,22,4,25,3.23,134.6375
16,2011,8,2,24,523.0599894,21.2391,22,23,4,16,3.23,134.625
16,2011,8,3,1,523.5424081,21.3841,22,23,4,13,3.23,134.6125
16,2011,8,3,2,519.5581421,21.5679,22,23,4,12,3.24,134.6
16,2011,8,3,3,512.433903,21.6529,22,25,4,12,3.24,134.5875
16,2011,8,3,4,504.1916829,21.8842,22,25,4,12,3.24,134.575
16,2011,8,3,5,496.5724956,22.0389,22,25,3,12,3.24,134.56875
16,2011,8,3,6,490.1934419,22.4254,22,25,3,12,3.24,134.55625
16,2011,8,3,7,485.3906441,22.4808,22,25,3,12,3.24,134.55
16,2011,8,3,8,482.4489913,22.2989,21,25,3,12,3.24,134.54375
16,2011,8,3,9,481.4484393,22.1076,21,25,3,12,3.23,134.53125
16,2011,8,3,10,482.4177102,21.2274,19,25,3,12,3.23,134.51875
16,2011,8,3,11,485.0278024,20.5552,18,24,3,12,3.22,134.50625
16,2011,8,3,12,487.5188185,20.0513,19,23,3,12,3.22,134.49375
16,2011,8,3,13,488.420997,19.3567,19,23,3,12,3.21,134.48125
16,2011,8,3,14,488.8560154,18.1367,19,23,3,12,3.2,134.46875
16,2011,8,3,15,490.5934108,15.955,14,23,3,12,3.2,134.45625
16,2011,8,3,16,495.2884008,14.8749,13,23,3,12,3.2,134.45
16,2011,8,3,17,504.1389247,14.5388,13,23,3,12,3.19,134.44375
17,2011,8,16,8,236.9047767,8.9523,19,10,10,0,2.29,134.8
17,2011,8,16,9,227.665691,8.9523,19,10,10,0,2.28,134.8
17,2011,8,16,10,224.3553524,8.9712,19,10,10,0,2.28,134.8
17,2011,8,16,11,224.6078137,8.9295,19,10,10,0,2.27,134.8
17,2011,8,16,12,226.656739,8.8754,18,10,10,0,2.27,134.8
